,FIPS,FOODINSEC_12_14,FOODINSEC_15_17,VLFOODSEC_12_14,VLFOODSEC_15_17
2624,48203,17.2,14.0,6.2,5.8
2625,48205,17.2,14.0,6.2,5.8
2626,48207,17.2,14.0,6.2,5.8
2627,48209,17.2,14.0,6.2,5.8
2628,48211,17.2,14.0,6.2,5.8
2629,48213,17.2,14.0,6.2,5.8
2630,48215,17.2,14.0,6.2,5.8
2631,48217,17.2,14.0,6.2,5.8
2632,48219,17.2,14.0,6.2,5.8
2633,48221,17.2,14.0,6.2,5.8
2634,48223,17.2,14.0,6.2,5.8
2635,48225,17.2,14.0,6.2,5.8
2636,48227,17.2,14.0,6.2,5.8
2637,48229,17.2,14.0,6.2,5.8
2638,48231,17.2,14.0,6.2,5.8
2639,48233,17.2,14.0,6.2,5.8
2640,48235,17.2,14.0,6.2,5.8
2641,48237,17.2,14.0,6.2,5.8
2642,48239,17.2,14.0,6.2,5.8
2643,48241,17.2,14.0,6.2,5.8
2644,48243,17.2,14.0,6.2,5.8
2645,48245,17.2,14.0,6.2,5.8
2646,48247,17.2,14.0,6.2,5.8
2647,48249,17.2,14.0,6.2,5.8
2648,48251,17.2,14.0,6.2,5.8
2649,48253,17.2,14.0,6.2,5.8
2650,48255,17.2,14.0,6.2,5.8
2651,48257,17.2,14.0,6.2,5.8
2652,48259,17.2,14.0,6.2,5.8
2653,48261,17.2,14.0,6.2,5.8
2654,48263,17.2,14.0,6.2,5.8
2655,48265,17.2,14.0,6.2,5.8
2656,48267,17.2,14.0,6.2,5.8
2657,48269,17.2,14.0,6.2,5.8
2658,48271,17.2,14.0,6.2,5.8
2659,48273,17.2,14.0,6.2,5.8
2660,48275,17.2,14.0,6.2,5.8
2661,48277,17.2,14.0,6.2,5.8
2662,48279,17.2,14.0,6.2,5.8
2663,48281,17.2,14.0,6.2,5.8
2664,48283,17.2,14.0,6.2,5.8
2665,48285,17.2,14.0,6.2,5.8
2666,48287,17.2,14.0,6.2,5.8
2667,48289,17.2,14.0,6.2,5.8
2668,48291,17.2,14.0,6.2,5.8
2669,48293,17.2,14.0,6.2,5.8
2670,48295,17.2,14.0,6.2,5.8
2671,48297,17.2,14.0,6.2,5.8
2672,48299,17.2,14.0,6.2,5.8
2673,48301,17.2,14.0,6.2,5.8
2674,48303,17.2,14.0,6.2,5.8
2675,48305,17.2,14.0,6.2,5.8
2676,48307,17.2,14.0,6.2,5.8
2677,48309,17.2,14.0,6.2,5.8
2678,48311,17.2,14.0,6.2,5.8
2679,48313,17.2,14.0,6.2,5.8
2680,48315,17.2,14.0,6.2,5.8
2681,48317,17.2,14.0,6.2,5.8
2682,48319,17.2,14.0,6.2,5.8
2683,48321,17.2,14.0,6.2,5.8
2684,48323,17.2,14.0,6.2,5.8
2685,48325,17.2,14.0,6.2,5.8
2686,48327,17.2,14.0,6.2,5.8
2687,48329,17.2,14.0,6.2,5.8
2688,48331,17.2,14.0,6.2,5.8
2689,48333,17.2,14.0,6.2,5.8
2690,48335,17.2,14.0,6.2,5.8
2691,48337,17.2,14.0,6.2,5.8
2692,48339,17.2,14.0,6.2,5.8
2693,48341,17.2,14.0,6.2,5.8
2694,48343,17.2,14.0,6.2,5.8
2695,48345,17.2,14.0,6.2,5.8
2696,48347,17.2,14.0,6.2,5.8
2697,48349,17.2,14.0,6.2,5.8
2698,48351,17.2,14.0,6.2,5.8
2699,48353,17.2,14.0,6.2,5.8
2700,48355,17.2,14.0,6.2,5.8
2701,48357,17.2,14.0,6.2,5.8
2702,48359,17.2,14.0,6.2,5.8
2703,48361,17.2,14.0,6.2,5.8
2704,48363,17.2,14.0,6.2,5.8
2705,48365,17.2,14.0,6.2,5.8
2706,48367,17.2,14.0,6.2,5.8
2707,48369,17.2,14.0,6.2,5.8
2708,48371,17.2,14.0,6.2,5.8
2709,48373,17.2,14.0,6.2,5.8
2710,48375,17.2,14.0,6.2,5.8
2711,48377,17.2,14.0,6.2,5.8
2712,48379,17.2,14.0,6.2,5.8
2713,48381,17.2,14.0,6.2,5.8
2714,48383,17.2,14.0,6.2,5.8
2715,48385,17.2,14.0,6.2,5.8
2716,48387,17.2,14.0,6.2,5.8
2717,48389,17.2,14.0,6.2,5.8
2718,48391,17.2,14.0,6.2,5.8
2719,48393,17.2,14.0,6.2,5.8
2720,48395,17.2,14.0,6.2,5.8
2721,48397,17.2,14.0,6.2,5.8
2722,48399,17.2,14.0,6.2,5.8
2723,48401,17.2,14.0,6.2,5.8
2724,48403,17.2,14.0,6.2,5.8
2725,48405,17.2,14.0,6.2,5.8
2726,48407,17.2,14.0,6.2,5.8
2727,48409,17.2,14.0,6.2,5.8
2728,48411,17.2,14.0,6.2,5.8
2729,48413,17.2,14.0,6.2,5.8
2730,48415,17.2,14.0,6.2,5.8
2731,48417,17.2,14.0,6.2,5.8
2732,48419,17.2,14.0,6.2,5.8
2733,48421,17.2,14.0,6.2,5.8
2734,48423,17.2,14.0,6.2,5.8
2735,48425,17.2,14.0,6.2,5.8
2736,48427,17.2,14.0,6.2,5.8
2737,48429,17.2,14.0,6.2,5.8
2738,48431,17.2,14.0,6.2,5.8
2739,48433,17.2,14.0,6.2,5.8
2740,48435,17.2,14.0,6.2,5.8
2741,48437,17.2,14.0,6.2,5.8
2742,48439,17.2,14.0,6.2,5.8
2743,48441,17.2,14.0,6.2,5.8
2744,48443,17.2,14.0,6.2,5.8
2745,48445,17.2,14.0,6.2,5.8
2746,48447,17.2,14.0,6.2,5.8
2747,48449,17.2,14.0,6.2,5.8
2748,48451,17.2,14.0,6.2,5.8
2749,48453,17.2,14.0,6.2,5.8
2750,48455,17.2,14.0,6.2,5.8
2751,48457,17.2,14.0,6.2,5.8
2752,48459,17.2,14.0,6.2,5.8
2753,48461,17.2,14.0,6.2,5.8
2754,48463,17.2,14.0,6.2,5.8
2755,48465,17.2,14.0,6.2,5.8
2756,48467,17.2,14.0,6.2,5.8
2757,48469,17.2,14.0,6.2,5.8
2758,48471,17.2,14.0,6.2,5.8
2759,48473,17.2,14.0,6.2,5.8
2760,48475,17.2,14.0,6.2,5.8
2761,48477,17.2,14.0,6.2,5.8
2762,48479,17.2,14.0,6.2,5.8
2763,48481,17.2,14.0,6.2,5.8
2764,48483,17.2,14.0,6.2,5.8
2765,48485,17.2,14.0,6.2,5.8
2766,48487,17.2,14.0,6.2,5.8
2767,48489,17.2,14.0,6.2,5.8
2768,48491,17.2,14.0,6.2,5.8
2769,48493,17.2,14.0,6.2,5.8
2770,48495,17.2,14.0,6.2,5.8
2771,48497,17.2,14.0,6.2,5.8
2772,48499,17.2,14.0,6.2,5.8
2773,48501,17.2,14.0,6.2,5.8
2774,48503,17.2,14.0,6.2,5.8
2775,48505,17.2,14.0,6.2,5.8
2776,48507,17.2,14.0,6.2,5.8
2777,49001,13.3,10.7,4.7,3.9
2778,49003,13.3,10.7,4.7,3.9
2779,49005,13.3,10.7,4.7,3.9
2780,49007,13.3,10.7,4.7,3.9
2781,49009,13.3,10.7,4.7,3.9
2782,49011,13.3,10.7,4.7,3.9
2783,49013,13.3,10.7,4.7,3.9
2784,49015,13.3,10.7,4.7,3.9
2785,49017,13.3,10.7,4.7,3.9
2786,49019,13.3,10.7,4.7,3.9
2787,49021,13.3,10.7,4.7,3.9
2788,49023,13.3,10.7,4.7,3.9
2789,49025,13.3,10.7,4.7,3.9
2790,49027,13.3,10.7,4.7,3.9
2791,49029,13.3,10.7,4.7,3.9
2792,49031,13.3,10.7,4.7,3.9
2793,49033,13.3,10.7,4.7,3.9
2794,49035,13.3,10.7,4.7,3.9
2795,49037,13.3,10.7,4.7,3.9
2796,49039,13.3,10.7,4.7,3.9
2797,49041,13.3,10.7,4.7,3.9
2798,49043,13.3,10.7,4.7,3.9
2799,49045,13.3,10.7,4.7,3.9
2800,49047,13.3,10.7,4.7,3.9
2801,49049,13.3,10.7,4.7,3.9
2802,49051,13.3,10.7,4.7,3.9
2803,49053,13.3,10.7,4.7,3.9
2804,49055,13.3,10.7,4.7,3.9
2805,49057,13.3,10.7,4.7,3.9
2806,50001,10.1,10.1,4.3,4.4
2807,50003,10.1,10.1,4.3,4.4
2808,50005,10.1,10.1,4.3,4.4
2809,50007,10.1,10.1,4.3,4.4
2810,50009,10.1,10.1,4.3,4.4
2811,50011,10.1,10.1,4.3,4.4
2812,50013,10.1,10.1,4.3,4.4
2813,50015,10.1,10.1,4.3,4.4
2814,50017,10.1,10.1,4.3,4.4
2815,50019,10.1,10.1,4.3,4.4
2816,50021,10.1,10.1,4.3,4.4
2817,50023,10.1,10.1,4.3,4.4
2818,50025,10.1,10.1,4.3,4.4
2819,50027,10.1,10.1,4.3,4.4
2820,51001,12.6,9.8,6.0,3.6
2821,51003,12.6,9.8,6.0,3.6
2822,51005,12.6,9.8,6.0,3.6
2823,51007,12.6,9.8,6.0,3.6
2824,51009,12.6,9.8,6.0,3.6
2825,51011,12.6,9.8,6.0,3.6
2826,51013,12.6,9.8,6.0,3.6
2827,51015,12.6,9.8,6.0,3.6
2828,51017,12.6,9.8,6.0,3.6
2829,51019,12.6,9.8,6.0,3.6
2830,51021,12.6,9.8,6.0,3.6
2831,51023,12.6,9.8,6.0,3.6
2832,51025,12.6,9.8,6.0,3.6
2833,51027,12.6,9.8,6.0,3.6
2834,51029,12.6,9.8,6.0,3.6
2835,51031,12.6,9.8,6.0,3.6
2836,51033,12.6,9.8,6.0,3.6
2837,51035,12.6,9.8,6.0,3.6
2838,51036,12.6,9.8,6.0,3.6
2839,51037,12.6,9.8,6.0,3.6
2840,51041,12.6,9.8,6.0,3.6
2841,51043,12.6,9.8,6.0,3.6
2842,51045,12.6,9.8,6.0,3.6
2843,51047,12.6,9.8,6.0,3.6
2844,51049,12.6,9.8,6.0,3.6
2845,51051,12.6,9.8,6.0,3.6
2846,51053,12.6,9.8,6.0,3.6
2847,51057,12.6,9.8,6.0,3.6
2848,51059,12.6,9.8,6.0,3.6
2849,51061,12.6,9.8,6.0,3.6
2850,51063,12.6,9.8,6.0,3.6
2851,51065,12.6,9.8,6.0,3.6
2852,51067,12.6,9.8,6.0,3.6
2853,51069,12.6,9.8,6.0,3.6
2854,51071,12.6,9.8,6.0,3.6
2855,51073,12.6,9.8,6.0,3.6
2856,51075,12.6,9.8,6.0,3.6
2857,51077,12.6,9.8,6.0,3.6
2858,51079,12.6,9.8,6.0,3.6
2859,51081,12.6,9.8,6.0,3.6
2860,51083,12.6,9.8,6.0,3.6
2861,51085,12.6,9.8,6.0,3.6
2862,51087,12.6,9.8,6.0,3.6
2863,51089,12.6,9.8,6.0,3.6
2864,51091,12.6,9.8,6.0,3.6
2865,51093,12.6,9.8,6.0,3.6
2866,51095,12.6,9.8,6.0,3.6
2867,51097,12.6,9.8,6.0,3.6
2868,51099,12.6,9.8,6.0,3.6
2869,51101,12.6,9.8,6.0,3.6
2870,51103,12.6,9.8,6.0,3.6
2871,51105,12.6,9.8,6.0,3.6
2872,51107,12.6,9.8,6.0,3.6
2873,51109,12.6,9.8,6.0,3.6
2874,51111,12.6,9.8,6.0,3.6
2875,51113,12.6,9.8,6.0,3.6
2876,51115,12.6,9.8,6.0,3.6
2877,51117,12.6,9.8,6.0,3.6
2878,51119,12.6,9.8,6.0,3.6
2879,51121,12.6,9.8,6.0,3.6
2880,51125,12.6,9.8,6.0,3.6
2881,51127,12.6,9.8,6.0,3.6
2882,51131,12.6,9.8,6.0,3.6
2883,51133,12.6,9.8,6.0,3.6
2884,51135,12.6,9.8,6.0,3.6
2885,51137,12.6,9.8,6.0,3.6
2886,51139,12.6,9.8,6.0,3.6
2887,51141,12.6,9.8,6.0,3.6
2888,51143,12.6,9.8,6.0,3.6
2889,51145,12.6,9.8,6.0,3.6
2890,51147,12.6,9.8,6.0,3.6
2891,51149,12.6,9.8,6.0,3.6
2892,51153,12.6,9.8,6.0,3.6
2893,51155,12.6,9.8,6.0,3.6
2894,51157,12.6,9.8,6.0,3.6
2895,51159,12.6,9.8,6.0,3.6
2896,51161,12.6,9.8,6.0,3.6
2897,51163,12.6,9.8,6.0,3.6
2898,51165,12.6,9.8,6.0,3.6
2899,51167,12.6,9.8,6.0,3.6
2900,51169,12.6,9.8,6.0,3.6
2901,51171,12.6,9.8,6.0,3.6
2902,51173,12.6,9.8,6.0,3.6
2903,51175,12.6,9.8,6.0,3.6
2904,51177,12.6,9.8,6.0,3.6
2905,51179,12.6,9.8,6.0,3.6
2906,51181,12.6,9.8,6.0,3.6
2907,51183,12.6,9.8,6.0,3.6
2908,51185,12.6,9.8,6.0,3.6
2909,51187,12.6,9.8,6.0,3.6
2910,51191,12.6,9.8,6.0,3.6
2911,51193,12.6,9.8,6.0,3.6
2912,51195,12.6,9.8,6.0,3.6
2913,51197,12.6,9.8,6.0,3.6
2914,51199,12.6,9.8,6.0,3.6
2915,51510,12.6,9.8,6.0,3.6
2916,51515,12.6,9.8,6.0,3.6
2917,51520,12.6,9.8,6.0,3.6
2918,51530,12.6,9.8,6.0,3.6
2919,51540,12.6,9.8,6.0,3.6
2920,51550,12.6,9.8,6.0,3.6
2921,51570,12.6,9.8,6.0,3.6
2922,51580,12.6,9.8,6.0,3.6
2923,51590,12.6,9.8,6.0,3.6
2924,51595,12.6,9.8,6.0,3.6
2925,51600,12.6,9.8,6.0,3.6
2926,51610,12.6,9.8,6.0,3.6
2927,51620,12.6,9.8,6.0,3.6
2928,51630,12.6,9.8,6.0,3.6
2929,51640,12.6,9.8,6.0,3.6
2930,51650,12.6,9.8,6.0,3.6
2931,51660,12.6,9.8,6.0,3.6
2932,51670,12.6,9.8,6.0,3.6
2933,51678,12.6,9.8,6.0,3.6
2934,51680,12.6,9.8,6.0,3.6
2935,51683,12.6,9.8,6.0,3.6
2936,51685,12.6,9.8,6.0,3.6
2937,51690,12.6,9.8,6.0,3.6
2938,51700,12.6,9.8,6.0,3.6
2939,51710,12.6,9.8,6.0,3.6
2940,51720,12.6,9.8,6.0,3.6
2941,51730,12.6,9.8,6.0,3.6
2942,51735,12.6,9.8,6.0,3.6
2943,51740,12.6,9.8,6.0,3.6
2944,51750,12.6,9.8,6.0,3.6
2945,51760,12.6,9.8,6.0,3.6
2946,51770,12.6,9.8,6.0,3.6
2947,51775,12.6,9.8,6.0,3.6
2948,51790,12.6,9.8,6.0,3.6
2949,51800,12.6,9.8,6.0,3.6
2950,51810,12.6,9.8,6.0,3.6
2951,51820,12.6,9.8,6.0,3.6
2952,51830,12.6,9.8,6.0,3.6
2953,51840,12.6,9.8,6.0,3.6
2954,53001,13.7,10.8,5.5,4.1
2955,53003,13.7,10.8,5.5,4.1
2956,53005,13.7,10.8,5.5,4.1
2957,53007,13.7,10.8,5.5,4.1
2958,53009,13.7,10.8,5.5,4.1
2959,53011,13.7,10.8,5.5,4.1
2960,53013,13.7,10.8,5.5,4.1
2961,53015,13.7,10.8,5.5,4.1
2962,53017,13.7,10.8,5.5,4.1
2963,53019,13.7,10.8,5.5,4.1
2964,53021,13.7,10.8,5.5,4.1
2965,53023,13.7,10.8,5.5,4.1
2966,53025,13.7,10.8,5.5,4.1
2967,53027,13.7,10.8,5.5,4.1
2968,53029,13.7,10.8,5.5,4.1
2969,53031,13.7,10.8,5.5,4.1
2970,53033,13.7,10.8,5.5,4.1
2971,53035,13.7,10.8,5.5,4.1
2972,53037,13.7,10.8,5.5,4.1
2973,53039,13.7,10.8,5.5,4.1
2974,53041,13.7,10.8,5.5,4.1
2975,53043,13.7,10.8,5.5,4.1
2976,53045,13.7,10.8,5.5,4.1
2977,53047,13.7,10.8,5.5,4.1
2978,53049,13.7,10.8,5.5,4.1
2979,53051,13.7,10.8,5.5,4.1
2980,53053,13.7,10.8,5.5,4.1
2981,53055,13.7,10.8,5.5,4.1
2982,53057,13.7,10.8,5.5,4.1
2983,53059,13.7,10.8,5.5,4.1
2984,53061,13.7,10.8,5.5,4.1
2985,53063,13.7,10.8,5.5,4.1
2986,53065,13.7,10.8,5.5,4.1
2987,53067,13.7,10.8,5.5,4.1
2988,53069,13.7,10.8,5.5,4.1
2989,53071,13.7,10.8,5.5,4.1
2990,53073,13.7,10.8,5.5,4.1
2991,53075,13.7,10.8,5.5,4.1
2992,53077,13.7,10.8,5.5,4.1
2993,54001,11.4,10.0,4.9,3.8
2994,54003,11.4,10.0,4.9,3.8
2995,54005,11.4,10.0,4.9,3.8
2996,54007,11.4,10.0,4.9,3.8
2997,54009,11.4,10.0,4.9,3.8
2998,54011,11.4,10.0,4.9,3.8
2999,54013,11.4,10.0,4.9,3.8
3000,54015,11.4,10.0,4.9,3.8
3001,54017,11.4,10.0,4.9,3.8
3002,54019,11.4,10.0,4.9,3.8
3003,54021,11.4,10.0,4.9,3.8
3004,54023,11.4,10.0,4.9,3.8
3005,54025,11.4,10.0,4.9,3.8
3006,54027,11.4,10.0,4.9,3.8
3007,54029,11.4,10.0,4.9,3.8
3008,54031,11.4,10.0,4.9,3.8
3009,54033,11.4,10.0,4.9,3.8
3010,54035,11.4,10.0,4.9,3.8
3011,54037,11.4,10.0,4.9,3.8
3012,54039,11.4,10.0,4.9,3.8
3013,54041,11.4,10.0,4.9,3.8
3014,54043,11.4,10.0,4.9,3.8
3015,54045,11.4,10.0,4.9,3.8
3016,54047,11.4,10.0,4.9,3.8
3017,54049,11.4,10.0,4.9,3.8
3018,54051,11.4,10.0,4.9,3.8
3019,54053,11.4,10.0,4.9,3.8
3020,54055,11.4,10.0,4.9,3.8
3021,54057,11.4,10.0,4.9,3.8
3022,54059,11.4,10.0,4.9,3.8
3023,54061,11.4,10.0,4.9,3.8
3024,54063,11.4,10.0,4.9,3.8
3025,54065,11.4,10.0,4.9,3.8
3026,54067,11.4,10.0,4.9,3.8
3027,54069,11.4,10.0,4.9,3.8
3028,54071,11.4,10.0,4.9,3.8
3029,54073,11.4,10.0,4.9,3.8
3030,54075,11.4,10.0,4.9,3.8
3031,54077,11.4,10.0,4.9,3.8
3032,54079,11.4,10.0,4.9,3.8
3033,54081,11.4,10.0,4.9,3.8
3034,54083,11.4,10.0,4.9,3.8
3035,54085,11.4,10.0,4.9,3.8
3036,54087,11.4,10.0,4.9,3.8
3037,54089,11.4,10.0,4.9,3.8
3038,54091,11.4,10.0,4.9,3.8
3039,54093,11.4,10.0,4.9,3.8
3040,54095,11.4,10.0,4.9,3.8
3041,54097,11.4,10.0,4.9,3.8
3042,54099,11.4,10.0,4.9,3.8
3043,54101,11.4,10.0,4.9,3.8
3044,54103,11.4,10.0,4.9,3.8
3045,54105,11.4,10.0,4.9,3.8
3046,54107,11.4,10.0,4.9,3.8
3047,54109,11.4,10.0,4.9,3.8
3048,55001,15.3,14.9,5.9,6.2
3049,55003,15.3,14.9,5.9,6.2
3050,55005,15.3,14.9,5.9,6.2
3051,55007,15.3,14.9,5.9,6.2
3052,55009,15.3,14.9,5.9,6.2
3053,55011,15.3,14.9,5.9,6.2
3054,55013,15.3,14.9,5.9,6.2
3055,55015,15.3,14.9,5.9,6.2
3056,55017,15.3,14.9,5.9,6.2
3057,55019,15.3,14.9,5.9,6.2
3058,55021,15.3,14.9,5.9,6.2
3059,55023,15.3,14.9,5.9,6.2
3060,55025,15.3,14.9,5.9,6.2
3061,55027,15.3,14.9,5.9,6.2
3062,55029,15.3,14.9,5.9,6.2
3063,55031,15.3,14.9,5.9,6.2
3064,55033,15.3,14.9,5.9,6.2
3065,55035,15.3,14.9,5.9,6.2
3066,55037,15.3,14.9,5.9,6.2
3067,55039,15.3,14.9,5.9,6.2
3068,55041,15.3,14.9,5.9,6.2
3069,55043,15.3,14.9,5.9,6.2
3070,55045,15.3,14.9,5.9,6.2
3071,55047,15.3,14.9,5.9,6.2
3072,55049,15.3,14.9,5.9,6.2
3073,55051,15.3,14.9,5.9,6.2
3074,55053,15.3,14.9,5.9,6.2
3075,55055,15.3,14.9,5.9,6.2
3076,55057,15.3,14.9,5.9,6.2
3077,55059,15.3,14.9,5.9,6.2
3078,55061,15.3,14.9,5.9,6.2
3079,55063,15.3,14.9,5.9,6.2
3080,55065,15.3,14.9,5.9,6.2
3081,55067,15.3,14.9,5.9,6.2
3082,55069,15.3,14.9,5.9,6.2
3083,55071,15.3,14.9,5.9,6.2
3084,55073,15.3,14.9,5.9,6.2
3085,55075,15.3,14.9,5.9,6.2
3086,55077,15.3,14.9,5.9,6.2
3087,55078,15.3,14.9,5.9,6.2
3088,55079,15.3,14.9,5.9,6.2
3089,55081,15.3,14.9,5.9,6.2
3090,55083,15.3,14.9,5.9,6.2
3091,55085,15.3,14.9,5.9,6.2
3092,55087,15.3,14.9,5.9,6.2
3093,55089,15.3,14.9,5.9,6.2
3094,55091,15.3,14.9,5.9,6.2
3095,55093,15.3,14.9,5.9,6.2
3096,55095,15.3,14.9,5.9,6.2
3097,55097,15.3,14.9,5.9,6.2
3098,55099,15.3,14.9,5.9,6.2
3099,55101,15.3,14.9,5.9,6.2
3100,55103,15.3,14.9,5.9,6.2
3101,55105,15.3,14.9,5.9,6.2
3102,55107,15.3,14.9,5.9,6.2
3103,55109,15.3,14.9,5.9,6.2
3104,55111,15.3,14.9,5.9,6.2
3105,55113,15.3,14.9,5.9,6.2
3106,55115,15.3,14.9,5.9,6.2
3107,55117,15.3,14.9,5.9,6.2
3108,55119,15.3,14.9,5.9,6.2
3109,55121,15.3,14.9,5.9,6.2
3110,55123,15.3,14.9,5.9,6.2
3111,55125,15.3,14.9,5.9,6.2
3112,55127,15.3,14.9,5.9,6.2
3113,55129,15.3,14.9,5.9,6.2
3114,55131,15.3,14.9,5.9,6.2
3115,55133,15.3,14.9,5.9,6.2
3116,55135,15.3,14.9,5.9,6.2
3117,55137,15.3,14.9,5.9,6.2
3118,55139,15.3,14.9,5.9,6.2
3119,55141,15.3,14.9,5.9,6.2
3120,56001,14.0,13.2,5.3,5.1
3121,56003,14.0,13.2,5.3,5.1
3122,56005,14.0,13.2,5.3,5.1
3123,56007,14.0,13.2,5.3,5.1
3124,56009,14.0,13.2,5.3,5.1
3125,56011,14.0,13.2,5.3,5.1
3126,56013,14.0,13.2,5.3,5.1
3127,56015,14.0,13.2,5.3,5.1
3128,56017,14.0,13.2,5.3,5.1
3129,56019,14.0,13.2,5.3,5.1
3130,56021,14.0,13.2,5.3,5.1
3131,56023,14.0,13.2,5.3,5.1
3132,56025,14.0,13.2,5.3,5.1
3133,56027,14.0,13.2,5.3,5.1
3134,56029,14.0,13.2,5.3,5.1
3135,56031,14.0,13.2,5.3,5.1
3136,56033,14.0,13.2,5.3,5.1
3137,56035,14.0,13.2,5.3,5.1
3138,56037,14.0,13.2,5.3,5.1
3139,56039,14.0,13.2,5.3,5.1
3140,56041,14.0,13.2,5.3,5.1
3141,56043,14.0,13.2,5.3,5.1
3142,56045,14.0,13.2,5.3,5.1
