GEOID10,CountyCode,CountyName,Total_Population,Low_Acess_Population,Low_Income_Low_Acess,mrfei
26125130000,26125,Oakland,,,,0.0
26125130100,26125,Oakland,,,,18.18181818
26125130200,26125,Oakland,,,,66.66666667
26125130300,26125,Oakland,,,,20.0
26125130400,26125,Oakland,,,,0.0
26125130500,26125,Oakland,,,,16.66666667
26125130600,26125,Oakland,,,,33.33333333
26125130700,26125,Oakland,,,,11.11111111
26125131100,26125,Oakland,,,,33.33333333
26125131300,26125,Oakland,,,,14.28571429
26125131400,26125,Oakland,,,,0.0
26125131500,26125,Oakland,,,,0.0
26125131600,26125,Oakland,,,,
26125131800,26125,Oakland,,,,37.5
26125132100,26125,Oakland,,,,26.66666667
26125132500,26125,Oakland,,,,28.57142857
26125132600,26125,Oakland,,,,12.5
26125132700,26125,Oakland,,,,16.66666667
26125133001,26125,Oakland,,,,
26125133002,26125,Oakland,,,,
26125133003,26125,Oakland,,,,
26125133100,26125,Oakland,,,,10.25641026
26125134000,26125,Oakland,,,,10.0
26125134300,26125,Oakland,,,,0.0
26125134400,26125,Oakland,,,,16.0
26125134500,26125,Oakland,,,,25.0
26125134600,26125,Oakland,,,,15.38461538
26125134700,26125,Oakland,,,,15.38461538
26125134800,26125,Oakland,,,,16.66666667
26125134900,26125,Oakland,,,,11.76470588
26125135000,26125,Oakland,,,,
26125135100,26125,Oakland,,,,
26125135200,26125,Oakland,,,,
26125135300,26125,Oakland,,,,
26125136000,26125,Oakland,,,,8.0
26125136101,26125,Oakland,,,,
26125136102,26125,Oakland,,,,
26125136300,26125,Oakland,,,,0.0
26125136500,26125,Oakland,,,,5.882352941
26125136600,26125,Oakland,,,,6.52173913
26125136700,26125,Oakland,,,,18.75
26125136800,26125,Oakland,,,,7.692307692
26125137100,26125,Oakland,,,,13.04347826
26125137400,26125,Oakland,,,,0.0
26125137700,26125,Oakland,,,,0.0
26125137800,26125,Oakland,,,,28.57142857
26125138100,26125,Oakland,,,,6.666666667
26125138301,26125,Oakland,,,,
26125138302,26125,Oakland,,,,
26125138600,26125,Oakland,,,,16.66666667
26125139200,26125,Oakland,,,,6.666666667
26125139400,26125,Oakland,,,,7.692307692
26125140100,26125,Oakland,,,,3.448275862
26125140301,26125,Oakland,,,,
26125140302,26125,Oakland,,,,
26125140500,26125,Oakland,,,,10.71428571
26125140600,26125,Oakland,,,,10.0
26125140700,26125,Oakland,,,,0.0
26125140800,26125,Oakland,,,,0.0
26125140900,26125,Oakland,,,,
26125141000,26125,Oakland,,,,11.53846154
26125141100,26125,Oakland,,,,15.38461538
26125141200,26125,Oakland,,,,0.0
26125141300,26125,Oakland,,,,17.64705882
26125141400,26125,Oakland,4747.0,619.0,66.0,17.85714286
26125141500,26125,Oakland,,,,8.333333333
26125141600,26125,Oakland,,,,23.80952381
26125141700,26125,Oakland,,,,16.66666667
26125142000,26125,Oakland,,,,5.0
26125142100,26125,Oakland,2640.0,2640.0,1101.0,9.090909091
26125142200,26125,Oakland,,,,28.57142857
26125142300,26125,Oakland,,,,9.523809524
26125142400,26125,Oakland,,,,22.22222222
26125142500,26125,Oakland,1197.0,1197.0,580.0,0.0
26125142600,26125,Oakland,,,,7.692307692
26125142700,26125,Oakland,,,,8.333333333
26125143500,26125,Oakland,,,,
26125144100,26125,Oakland,,,,5.0
26125144200,26125,Oakland,,,,0.0
26125144300,26125,Oakland,,,,5.555555556
26125144400,26125,Oakland,,,,2.702702703
26125144500,26125,Oakland,,,,14.28571429
26125144600,26125,Oakland,,,,14.28571429
26125144701,26125,Oakland,,,,
26125144800,26125,Oakland,,,,12.5
26125144900,26125,Oakland,4101.0,1724.0,138.0,4.545454545
26125145100,26125,Oakland,,,,0.0
26125145200,26125,Oakland,,,,0.0
26125145300,26125,Oakland,,,,7.142857143
26125145400,26125,Oakland,,,,10.34482759
26125145501,26125,Oakland,,,,
26125145502,26125,Oakland,,,,
26125145600,26125,Oakland,,,,6.666666667
26125145700,26125,Oakland,,,,10.52631579
26125145900,26125,Oakland,,,,
26125150000,26125,Oakland,,,,7.692307692
26125150100,26125,Oakland,,,,12.0
26125150200,26125,Oakland,,,,33.33333333
26125150300,26125,Oakland,,,,16.66666667
26125150400,26125,Oakland,,,,0.0
26125150500,26125,Oakland,,,,20.0
26125150600,26125,Oakland,,,,33.33333333
26125150700,26125,Oakland,,,,33.33333333
26125150800,26125,Oakland,,,,0.0
26125150900,26125,Oakland,,,,0.0
26125151000,26125,Oakland,,,,0.0
26125152000,26125,Oakland,,,,0.0
26125152600,26125,Oakland,,,,5.263157895
26125152700,26125,Oakland,,,,12.5
26125152900,26125,Oakland,,,,9.677419355
26125153000,26125,Oakland,,,,21.42857143
26125153100,26125,Oakland,,,,5.555555556
26125153200,26125,Oakland,,,,8.695652174
26125153300,26125,Oakland,,,,8.333333333
26125154000,26125,Oakland,,,,11.11111111
26125154100,26125,Oakland,,,,10.0
26125154200,26125,Oakland,,,,0.0
26125154500,26125,Oakland,,,,6.25
26125154600,26125,Oakland,,,,0.0
26125156000,26125,Oakland,,,,9.523809524
26125156100,26125,Oakland,,,,20.0
26125156200,26125,Oakland,,,,26.31578947
26125156300,26125,Oakland,,,,8.333333333
26125156400,26125,Oakland,,,,12.5
26125156500,26125,Oakland,,,,7.142857143
26125156900,26125,Oakland,,,,15.15151515
26125157000,26125,Oakland,,,,40.0
26125157100,26125,Oakland,,,,6.666666667
26125157200,26125,Oakland,,,,20.0
26125157300,26125,Oakland,,,,14.28571429
26125157400,26125,Oakland,,,,0.0
26125157500,26125,Oakland,,,,0.0
26125157600,26125,Oakland,,,,0.0
26125157700,26125,Oakland,,,,0.0
26125157800,26125,Oakland,,,,10.0
26125157900,26125,Oakland,,,,5.263157895
26125158000,26125,Oakland,,,,0.0
26125158100,26125,Oakland,,,,20.0
26125158200,26125,Oakland,,,,9.523809524
26125159000,26125,Oakland,,,,0.0
26125160000,26125,Oakland,,,,0.0
26125160300,26125,Oakland,,,,0.0
26125160400,26125,Oakland,,,,0.0
26125160500,26125,Oakland,,,,3.225806452
26125160600,26125,Oakland,,,,3.846153846
26125160700,26125,Oakland,,,,0.0
26125160800,26125,Oakland,,,,5.555555556
26125160900,26125,Oakland,,,,4.166666667
26125161000,26125,Oakland,,,,0.0
26125161100,26125,Oakland,,,,0.0
26125161200,26125,Oakland,,,,0.0
26125161300,26125,Oakland,,,,4.545454545
26125161400,26125,Oakland,,,,4.761904762
26125161500,26125,Oakland,,,,5.882352941
26125161600,26125,Oakland,,,,4.347826087
26125161700,26125,Oakland,,,,0.0
26125161800,26125,Oakland,,,,3.03030303
26125161900,26125,Oakland,,,,6.666666667
26125162000,26125,Oakland,,,,4.166666667
26125162100,26125,Oakland,,,,6.666666667
26125162200,26125,Oakland,,,,0.0
26125162300,26125,Oakland,,,,4.545454545
26125162400,26125,Oakland,,,,5.882352941
26125162500,26125,Oakland,4149.0,2146.0,233.0,0.0
26125165000,26125,Oakland,,,,5.263157895
26125165100,26125,Oakland,,,,10.71428571
26125165200,26125,Oakland,,,,10.0
26125166000,26125,Oakland,,,,13.51351351
26125166100,26125,Oakland,,,,7.692307692
26125166200,26125,Oakland,,,,0.0
26125166400,26125,Oakland,,,,0.0
26125166500,26125,Oakland,,,,0.0
26125166600,26125,Oakland,,,,0.0
26125166700,26125,Oakland,,,,9.090909091
26125166800,26125,Oakland,,,,12.5
26125166900,26125,Oakland,,,,7.142857143
26125167000,26125,Oakland,,,,3.448275862
26125167300,26125,Oakland,,,,6.25
26125167400,26125,Oakland,,,,3.225806452
26125167500,26125,Oakland,,,,6.666666667
26125167800,26125,Oakland,,,,12.5
26125167900,26125,Oakland,,,,0.0
26125168100,26125,Oakland,,,,9.090909091
26125168400,26125,Oakland,,,,10.0
26125168500,26125,Oakland,,,,0.0
26125168600,26125,Oakland,,,,18.18181818
26125168700,26125,Oakland,,,,
26125168800,26125,Oakland,,,,
26125168900,26125,Oakland,,,,
26125170000,26125,Oakland,,,,9.090909091
26125170100,26125,Oakland,,,,7.692307692
26125170200,26125,Oakland,,,,14.28571429
26125170300,26125,Oakland,,,,5.263157895
26125170400,26125,Oakland,,,,5.882352941
26125171000,26125,Oakland,,,,11.11111111
26125171100,26125,Oakland,,,,25.0
26125171200,26125,Oakland,,,,0.0
26125171300,26125,Oakland,,,,13.33333333
26125171400,26125,Oakland,,,,9.090909091
26125171500,26125,Oakland,,,,3.571428571
26125171600,26125,Oakland,,,,7.692307692
26125172400,26125,Oakland,,,,0.0
26125172500,26125,Oakland,,,,6.666666667
26125173000,26125,Oakland,,,,9.090909091
26125173100,26125,Oakland,,,,16.66666667
26125173200,26125,Oakland,,,,14.28571429
26125173300,26125,Oakland,,,,11.11111111
26125173400,26125,Oakland,,,,12.0
26125173500,26125,Oakland,,,,11.76470588
26125173600,26125,Oakland,,,,6.25
26125175000,26125,Oakland,,,,0.0
26125175100,26125,Oakland,,,,4.166666667
26125175200,26125,Oakland,,,,10.52631579
26125175300,26125,Oakland,,,,8.695652174
26125180000,26125,Oakland,,,,0.0
26125180100,26125,Oakland,,,,0.0
26125180200,26125,Oakland,,,,0.0
26125180300,26125,Oakland,,,,0.0
26125181000,26125,Oakland,,,,7.894736842
26125181100,26125,Oakland,,,,8.333333333
26125181200,26125,Oakland,,,,17.14285714
26125181300,26125,Oakland,,,,9.090909091
26125181400,26125,Oakland,,,,9.090909091
26125181500,26125,Oakland,,,,9.090909091
26125181600,26125,Oakland,,,,4.166666667
26125183000,26125,Oakland,,,,11.76470588
26125183100,26125,Oakland,,,,0.0
26125183200,26125,Oakland,,,,5.555555556
26125183300,26125,Oakland,,,,8.333333333
26125183400,26125,Oakland,,,,4.761904762
26125183500,26125,Oakland,,,,6.25
26125183600,26125,Oakland,,,,10.52631579
26125183700,26125,Oakland,,,,8.333333333
26125183800,26125,Oakland,,,,15.38461538
26125183900,26125,Oakland,,,,8.333333333
26125184000,26125,Oakland,,,,12.5
26125184100,26125,Oakland,,,,8.571428571
26125184200,26125,Oakland,,,,5.714285714
26125184300,26125,Oakland,,,,9.090909091
26125184400,26125,Oakland,,,,11.42857143
26125184500,26125,Oakland,,,,12.5
26125184600,26125,Oakland,,,,9.677419355
26125184700,26125,Oakland,,,,16.66666667
26125187000,26125,Oakland,,,,12.5
26125188000,26125,Oakland,,,,16.66666667
26125188100,26125,Oakland,,,,11.11111111
26125190200,26125,Oakland,,,,50.0
26125190400,26125,Oakland,,,,50.0
26125190500,26125,Oakland,,,,25.0
26125190700,26125,Oakland,,,,0.0
26125190800,26125,Oakland,,,,12.5
26125191000,26125,Oakland,,,,9.090909091
26125191100,26125,Oakland,,,,17.39130435
26125191200,26125,Oakland,,,,13.04347826
26125191300,26125,Oakland,,,,100.0
26125192000,26125,Oakland,,,,16.66666667
26125192200,26125,Oakland,,,,0.0
26125192400,26125,Oakland,,,,19.04761905
26125192500,26125,Oakland,,,,0.0
26125192700,26125,Oakland,,,,23.07692308
26125192800,26125,Oakland,,,,15.0
26125193000,26125,Oakland,,,,23.07692308
26125193100,26125,Oakland,,,,14.28571429
26125193300,26125,Oakland,,,,5.882352941
26125193400,26125,Oakland,,,,5.882352941
26125193500,26125,Oakland,,,,0.0
26125193600,26125,Oakland,,,,14.28571429
26125193700,26125,Oakland,,,,13.04347826
26125194000,26125,Oakland,,,,10.52631579
26125194100,26125,Oakland,,,,10.0
26125194200,26125,Oakland,,,,0.0
26125194300,26125,Oakland,,,,8.333333333
26125194400,26125,Oakland,,,,7.142857143
26125194500,26125,Oakland,,,,6.25
26125194600,26125,Oakland,,,,13.63636364
26125196000,26125,Oakland,,,,6.25
26125196100,26125,Oakland,,,,5.263157895
26125196200,26125,Oakland,,,,10.52631579
26125196300,26125,Oakland,,,,22.22222222
26125196400,26125,Oakland,,,,20.0
26125196500,26125,Oakland,,,,0.0
26125196600,26125,Oakland,,,,0.0
26125196700,26125,Oakland,,,,0.0
26125196800,26125,Oakland,,,,0.0
26125196900,26125,Oakland,,,,6.25
26125197000,26125,Oakland,,,,3.125
26125197100,26125,Oakland,,,,0.0
26125197200,26125,Oakland,,,,0.0
26125197300,26125,Oakland,,,,0.0
26125197400,26125,Oakland,,,,0.0
26125197500,26125,Oakland,,,,0.0
26125197600,26125,Oakland,,,,0.0
26125197701,26125,Oakland,,,,
26125197702,26125,Oakland,,,,
26125197900,26125,Oakland,,,,12.5
26125198000,26125,Oakland,,,,4.347826087
26125198100,26125,Oakland,,,,0.0
26125981000,26125,Oakland,,,,
26147620000,26147,St. Clair,4725.0,1200.0,128.0,28.57142857
26147621000,26147,St. Clair,4080.0,3263.0,579.0,16.66666667
26147622000,26147,St. Clair,4319.0,2643.0,273.0,21.42857143
26147623000,26147,St. Clair,3087.0,1875.0,403.0,28.57142857
26147624000,26147,St. Clair,2116.0,2116.0,632.0,11.11111111
26147625000,26147,St. Clair,2040.0,2040.0,491.0,0.0
26147626000,26147,St. Clair,2388.0,2388.0,277.0,0.0
26147627000,26147,St. Clair,,,,0.0
26147627000,26147,St. Clair,,,,0.0
26147628000,26147,St. Clair,4040.0,4040.0,435.0,0.0
26147629000,26147,St. Clair,,,,13.33333333
26147630100,26147,St. Clair,,,,16.0
26147630400,26147,St. Clair,,,,14.28571429
26147631100,26147,St. Clair,,,,25.0
26147631600,26147,St. Clair,,,,16.66666667
26147632000,26147,St. Clair,,,,0.0
26147633100,26147,St. Clair,,,,20.0
26147633200,26147,St. Clair,,,,0.0
26147634100,26147,St. Clair,,,,0.0
26147634600,26147,St. Clair,,,,21.42857143
26147635000,26147,St. Clair,,,,18.18181818
26147636000,26147,St. Clair,3110.0,1200.0,145.0,25.0
26147637100,26147,St. Clair,,,,15.38461538
26147637200,26147,St. Clair,,,,15.38461538
26147637300,26147,St. Clair,,,,50.0
26147640100,26147,St. Clair,,,,
26147640200,26147,St. Clair,,,,37.5
26147640600,26147,St. Clair,,,,25.0
26147641000,26147,St. Clair,,,,25.0
26147642000,26147,St. Clair,,,,33.33333333
26147643000,26147,St. Clair,,,,12.5
26147644000,26147,St. Clair,,,,25.0
26147645000,26147,St. Clair,,,,33.33333333
26147646000,26147,St. Clair,,,,9.090909091
26147647000,26147,St. Clair,,,,20.0
26147648000,26147,St. Clair,,,,14.28571429
26147649000,26147,St. Clair,,,,0.0
26147650100,26147,St. Clair,,,,0.0
26147651100,26147,St. Clair,,,,0.0
26147651200,26147,St. Clair,,,,14.28571429
26147651600,26147,St. Clair,,,,0.0
26147652100,26147,St. Clair,,,,
26147652600,26147,St. Clair,,,,0.0
26147655100,26147,St. Clair,,,,14.28571429
26147655600,26147,St. Clair,,,,0.0
26147657100,26147,St. Clair,,,,16.66666667
26147657200,26147,St. Clair,,,,25.0
26147658100,26147,St. Clair,,,,0.0
26147658500,26147,St. Clair,,,,0.0
26161400100,26161,Washtenaw,,,,0.0
26161400200,26161,Washtenaw,7279.0,1814.0,52.0,0.0
26161400300,26161,Washtenaw,6302.0,1963.0,688.0,0.0
26161400400,26161,Washtenaw,,,,14.28571429
26161400500,26161,Washtenaw,,,,4.444444444
26161400600,26161,Washtenaw,,,,8.0
26161400700,26161,Washtenaw,,,,0.0
26161400800,26161,Washtenaw,,,,0.0
26161402100,26161,Washtenaw,2629.0,978.0,117.0,0.0
26161402200,26161,Washtenaw,4521.0,920.0,70.0,6.666666667
26161402300,26161,Washtenaw,,,,0.0
26161402500,26161,Washtenaw,,,,33.33333333
26161402600,26161,Washtenaw,,,,18.18181818
26161402700,26161,Washtenaw,,,,25.0
26161403100,26161,Washtenaw,,,,
26161403200,26161,Washtenaw,,,,0.0
26161403300,26161,Washtenaw,,,,14.28571429
26161403400,26161,Washtenaw,,,,0.0
26161403500,26161,Washtenaw,,,,11.76470588
26161403600,26161,Washtenaw,4696.0,2183.0,387.0,8.333333333
26161403800,26161,Washtenaw,,,,0.0
26161404100,26161,Washtenaw,,,,11.76470588
26161404200,26161,Washtenaw,1849.0,1849.0,388.0,12.5
26161404300,26161,Washtenaw,,,,22.22222222
26161404400,26161,Washtenaw,,,,18.75
26161404500,26161,Washtenaw,,,,19.35483871
26161404600,26161,Washtenaw,,,,27.77777778
26161405100,26161,Washtenaw,2374.0,1900.0,199.0,18.75
26161405200,26161,Washtenaw,,,,20.0
26161405300,26161,Washtenaw,,,,13.63636364
26161405400,26161,Washtenaw,,,,19.35483871
26161405500,26161,Washtenaw,,,,20.0
26161405600,26161,Washtenaw,4109.0,4109.0,347.0,0.0
26161406000,26161,Washtenaw,,,,20.0
26161407000,26161,Washtenaw,,,,0.0
26161407400,26161,Washtenaw,5078.0,2547.0,325.0,
26161407600,26161,Washtenaw,,,,0.0
26161410100,26161,Washtenaw,,,,9.090909091
26161410200,26161,Washtenaw,,,,8.0
26161410300,26161,Washtenaw,4190.0,4190.0,835.0,4.347826087
26161410400,26161,Washtenaw,,,,6.666666667
26161410500,26161,Washtenaw,2515.0,744.0,127.0,0.0
26161410600,26161,Washtenaw,2624.0,2624.0,1177.0,0.0
26161410700,26161,Washtenaw,,,,4.347826087
26161410800,26161,Washtenaw,,,,3.571428571
26161410900,26161,Washtenaw,1573.0,1573.0,124.0,4.761904762
26161411000,26161,Washtenaw,6163.0,6163.0,936.0,5.882352941
26161411100,26161,Washtenaw,584.0,584.0,223.0,0.0
26161411200,26161,Washtenaw,2181.0,2181.0,1008.0,11.11111111
26161411700,26161,Washtenaw,,,,0.0
26161411900,26161,Washtenaw,,,,
26161412000,26161,Washtenaw,,,,
26161412100,26161,Washtenaw,4067.0,753.0,72.0,14.28571429
26161412300,26161,Washtenaw,3390.0,2423.0,353.0,0.0
26161412600,26161,Washtenaw,2471.0,1027.0,62.0,0.0
26161412700,26161,Washtenaw,,,,7.692307692
26161413000,26161,Washtenaw,4254.0,4254.0,447.0,0.0
26161413200,26161,Washtenaw,,,,0.0
26161413401,26161,Washtenaw,,,,
26161413402,26161,Washtenaw,,,,
26161413403,26161,Washtenaw,,,,
26161414000,26161,Washtenaw,,,,13.63636364
26161414200,26161,Washtenaw,,,,20.83333333
26161414300,26161,Washtenaw,,,,17.64705882
26161414500,26161,Washtenaw,,,,13.04347826
26161414700,26161,Washtenaw,,,,13.63636364
26161414900,26161,Washtenaw,,,,20.0
26161415200,26161,Washtenaw,,,,11.11111111
26161415400,26161,Washtenaw,,,,11.76470588
26161415600,26161,Washtenaw,,,,18.18181818
26161415800,26161,Washtenaw,,,,
26161416000,26161,Washtenaw,,,,16.66666667
26161416200,26161,Washtenaw,,,,21.42857143
26161420000,26161,Washtenaw,,,,0.0
26161420200,26161,Washtenaw,,,,0.0
26161421100,26161,Washtenaw,,,,9.090909091
26161421900,26161,Washtenaw,,,,0.0
26161422200,26161,Washtenaw,,,,18.75
26161422900,26161,Washtenaw,,,,
26161423400,26161,Washtenaw,,,,16.66666667
26161423600,26161,Washtenaw,,,,12.5
26161425000,26161,Washtenaw,,,,33.33333333
26161426000,26161,Washtenaw,,,,0.0
26161431000,26161,Washtenaw,,,,0.0
26161432000,26161,Washtenaw,,,,0.0
26161444000,26161,Washtenaw,,,,25.0
26161445000,26161,Washtenaw,,,,0.0
26161446200,26161,Washtenaw,,,,
26161446400,26161,Washtenaw,,,,
26161447000,26161,Washtenaw,,,,0.0
26161448000,26161,Washtenaw,,,,50.0
26161453000,26161,Washtenaw,,,,10.0
26161454000,26161,Washtenaw,,,,21.05263158
26161455000,26161,Washtenaw,,,,8.333333333
26161456000,26161,Washtenaw,,,,18.75
26161461000,26161,Washtenaw,,,,20.0
26161464000,26161,Washtenaw,,,,33.33333333
26161465000,26161,Washtenaw,,,,16.66666667
26161466000,26161,Washtenaw,,,,
26161984000,26161,Washtenaw,,,,
26163500100,26163,Wayne,,,,6.666666667
26163500200,26163,Wayne,,,,0.0
26163500300,26163,Wayne,,,,3.846153846
26163500400,26163,Wayne,,,,9.523809524
26163500500,26163,Wayne,,,,11.76470588
26163500600,26163,Wayne,,,,14.28571429
26163500700,26163,Wayne,,,,14.28571429
26163500800,26163,Wayne,,,,11.11111111
26163500900,26163,Wayne,,,,9.523809524
26163501000,26163,Wayne,,,,13.04347826
26163501100,26163,Wayne,,,,11.11111111
26163501200,26163,Wayne,,,,8.333333333
26163501300,26163,Wayne,,,,4.545454545
26163501400,26163,Wayne,,,,15.78947368
26163501500,26163,Wayne,,,,15.38461538
26163501600,26163,Wayne,,,,13.04347826
26163501700,26163,Wayne,,,,26.31578947
26163501800,26163,Wayne,,,,30.76923077
26163501900,26163,Wayne,,,,16.66666667
26163502000,26163,Wayne,,,,11.76470588
26163503100,26163,Wayne,,,,5.555555556
26163503200,26163,Wayne,,,,15.38461538
26163503300,26163,Wayne,,,,11.76470588
26163503400,26163,Wayne,,,,10.52631579
26163503500,26163,Wayne,,,,8.333333333
26163503600,26163,Wayne,,,,20.0
26163503900,26163,Wayne,,,,7.142857143
26163504000,26163,Wayne,,,,20.0
26163504100,26163,Wayne,,,,13.33333333
26163504200,26163,Wayne,,,,15.38461538
26163504300,26163,Wayne,,,,16.66666667
26163504400,26163,Wayne,,,,6.666666667
26163504700,26163,Wayne,,,,7.692307692
26163504800,26163,Wayne,,,,9.090909091
26163504900,26163,Wayne,,,,25.0
26163505000,26163,Wayne,,,,33.33333333
26163505100,26163,Wayne,,,,26.31578947
26163505200,26163,Wayne,,,,10.0
26163505400,26163,Wayne,,,,
26163505500,26163,Wayne,,,,
26163506100,26163,Wayne,,,,8.333333333
26163506200,26163,Wayne,,,,15.38461538
26163506300,26163,Wayne,,,,15.38461538
26163506400,26163,Wayne,,,,6.25
26163506500,26163,Wayne,,,,8.333333333
26163506600,26163,Wayne,,,,0.0
26163506700,26163,Wayne,,,,0.0
26163506800,26163,Wayne,,,,5.882352941
26163506900,26163,Wayne,,,,3.571428571
26163507000,26163,Wayne,,,,11.11111111
26163507100,26163,Wayne,,,,9.523809524
26163507200,26163,Wayne,,,,8.333333333
26163507300,26163,Wayne,,,,7.142857143
26163507400,26163,Wayne,,,,8.695652174
26163507500,26163,Wayne,,,,5.555555556
26163507800,26163,Wayne,1427.0,830.0,392.0,5.882352941
26163507900,26163,Wayne,4934.0,3169.0,1152.0,0.0
26163508000,26163,Wayne,2526.0,2526.0,1239.0,6.25
26163508100,26163,Wayne,,,,
26163510400,26163,Wayne,2427.0,2427.0,916.0,6.25
26163510500,26163,Wayne,4731.0,1019.0,458.0,0.0
26163510600,26163,Wayne,,,,3.225806452
26163510700,26163,Wayne,,,,0.0
26163511000,26163,Wayne,,,,
