GEOID10,CountyCode,CountyName,Total_Population,Low_Acess_Population,Low_Income_Low_Acess,mrfei
26163511200,26163,Wayne,,,,0.0
26163511300,26163,Wayne,,,,
26163511400,26163,Wayne,,,,
26163511900,26163,Wayne,,,,
26163512100,26163,Wayne,,,,11.11111111
26163512200,26163,Wayne,,,,20.0
26163512300,26163,Wayne,,,,6.666666667
26163512400,26163,Wayne,,,,0.0
26163512600,26163,Wayne,,,,14.28571429
26163512900,26163,Wayne,,,,14.28571429
26163513200,26163,Wayne,,,,20.0
26163513300,26163,Wayne,,,,11.11111111
26163513600,26163,Wayne,,,,20.0
26163513700,26163,Wayne,,,,
26163513900,26163,Wayne,,,,14.28571429
26163514100,26163,Wayne,,,,0.0
26163514200,26163,Wayne,,,,
26163514300,26163,Wayne,,,,5.555555556
26163514500,26163,Wayne,,,,0.0
26163515200,26163,Wayne,,,,0.0
26163515300,26163,Wayne,,,,11.11111111
26163515400,26163,Wayne,,,,10.0
26163515600,26163,Wayne,,,,16.66666667
26163515700,26163,Wayne,,,,16.66666667
26163515900,26163,Wayne,,,,
26163516000,26163,Wayne,,,,
26163516100,26163,Wayne,,,,17.64705882
26163516200,26163,Wayne,,,,30.0
26163516300,26163,Wayne,,,,14.28571429
26163516400,26163,Wayne,,,,11.11111111
26163516500,26163,Wayne,,,,5.0
26163516600,26163,Wayne,,,,8.333333333
26163516700,26163,Wayne,,,,6.666666667
26163516800,26163,Wayne,,,,16.66666667
26163516900,26163,Wayne,,,,23.07692308
26163517000,26163,Wayne,,,,8.333333333
26163517100,26163,Wayne,,,,0.0
26163517200,26163,Wayne,,,,4.347826087
26163517300,26163,Wayne,,,,
26163517500,26163,Wayne,,,,12.5
26163518000,26163,Wayne,,,,9.523809524
26163518400,26163,Wayne,,,,14.28571429
26163518500,26163,Wayne,,,,0.0
26163518600,26163,Wayne,,,,7.692307692
26163518800,26163,Wayne,,,,21.05263158
26163518900,26163,Wayne,,,,
26163520200,26163,Wayne,,,,8.0
26163520300,26163,Wayne,,,,8.695652174
26163520400,26163,Wayne,,,,4.0
26163520700,26163,Wayne,1919.0,1919.0,634.0,0.0
26163520800,26163,Wayne,,,,0.0
26163521100,26163,Wayne,,,,18.18181818
26163521300,26163,Wayne,,,,25.0
26163521400,26163,Wayne,,,,6.666666667
26163521500,26163,Wayne,,,,7.142857143
26163521800,26163,Wayne,,,,6.666666667
26163521900,26163,Wayne,,,,13.33333333
26163522000,26163,Wayne,,,,11.11111111
26163522100,26163,Wayne,,,,16.66666667
26163522200,26163,Wayne,,,,10.0
26163522300,26163,Wayne,,,,5.555555556
26163522400,26163,Wayne,,,,7.142857143
26163522500,26163,Wayne,,,,
26163523100,26163,Wayne,,,,14.28571429
26163523200,26163,Wayne,,,,5.882352941
26163523300,26163,Wayne,,,,13.33333333
26163523400,26163,Wayne,,,,9.090909091
26163523800,26163,Wayne,,,,10.34482759
26163524000,26163,Wayne,,,,9.677419355
26163524100,26163,Wayne,,,,8.695652174
26163524200,26163,Wayne,,,,9.090909091
26163524300,26163,Wayne,,,,10.0
26163524500,26163,Wayne,,,,33.33333333
26163524700,26163,Wayne,,,,66.66666667
26163524800,26163,Wayne,,,,0.0
26163524900,26163,Wayne,,,,
26163525000,26163,Wayne,,,,
26163525400,26163,Wayne,,,,6.25
26163525500,26163,Wayne,,,,6.25
26163525600,26163,Wayne,,,,6.666666667
26163525700,26163,Wayne,,,,4.166666667
26163525800,26163,Wayne,,,,4.347826087
26163526000,26163,Wayne,,,,0.0
26163526100,26163,Wayne,,,,0.0
26163526200,26163,Wayne,,,,0.0
26163526300,26163,Wayne,,,,5.263157895
26163526400,26163,Wayne,,,,7.142857143
26163526500,26163,Wayne,,,,7.692307692
26163527200,26163,Wayne,,,,
26163527300,26163,Wayne,,,,
26163530100,26163,Wayne,4172.0,4172.0,905.0,0.0
26163530200,26163,Wayne,5228.0,2954.0,575.0,5.555555556
26163530300,26163,Wayne,,,,6.25
26163530400,26163,Wayne,,,,5.555555556
26163530500,26163,Wayne,,,,6.25
26163530800,26163,Wayne,,,,7.692307692
26163530900,26163,Wayne,,,,
26163531100,26163,Wayne,,,,20.0
26163531200,26163,Wayne,,,,18.18181818
26163531300,26163,Wayne,,,,0.0
26163531400,26163,Wayne,,,,9.090909091
26163531500,26163,Wayne,,,,10.0
26163531600,26163,Wayne,,,,8.695652174
26163531700,26163,Wayne,,,,5.555555556
26163531800,26163,Wayne,,,,5.882352941
26163531900,26163,Wayne,,,,0.0
26163532200,26163,Wayne,,,,12.5
26163532300,26163,Wayne,,,,18.18181818
26163532400,26163,Wayne,,,,11.11111111
26163532600,26163,Wayne,,,,15.38461538
26163532700,26163,Wayne,,,,28.57142857
26163533000,26163,Wayne,,,,11.11111111
26163533100,26163,Wayne,,,,14.28571429
26163533200,26163,Wayne,,,,7.692307692
26163533300,26163,Wayne,,,,7.692307692
26163533400,26163,Wayne,,,,10.52631579
26163533500,26163,Wayne,,,,7.692307692
26163533600,26163,Wayne,,,,0.0
26163533700,26163,Wayne,,,,5.882352941
26163533900,26163,Wayne,,,,
26163534100,26163,Wayne,,,,7.692307692
26163534200,26163,Wayne,,,,4.347826087
26163534300,26163,Wayne,,,,7.142857143
26163534400,26163,Wayne,,,,0.0
26163534500,26163,Wayne,,,,6.25
26163534600,26163,Wayne,,,,0.0
26163534700,26163,Wayne,,,,7.142857143
26163535000,26163,Wayne,,,,8.333333333
26163535100,26163,Wayne,,,,0.0
26163535200,26163,Wayne,,,,11.11111111
26163535300,26163,Wayne,,,,15.0
26163535400,26163,Wayne,,,,11.76470588
26163535500,26163,Wayne,,,,19.04761905
26163535600,26163,Wayne,,,,10.0
26163535700,26163,Wayne,,,,25.0
26163536100,26163,Wayne,,,,8.0
26163536200,26163,Wayne,,,,4.761904762
26163536300,26163,Wayne,,,,4.545454545
26163536400,26163,Wayne,,,,4.166666667
26163536500,26163,Wayne,,,,7.142857143
26163536600,26163,Wayne,,,,6.666666667
26163536700,26163,Wayne,,,,0.0
26163536800,26163,Wayne,,,,7.142857143
26163536900,26163,Wayne,,,,6.25
26163537000,26163,Wayne,,,,6.666666667
26163537100,26163,Wayne,,,,13.33333333
26163537200,26163,Wayne,,,,20.0
26163537300,26163,Wayne,,,,16.66666667
26163537500,26163,Wayne,,,,14.28571429
26163537600,26163,Wayne,,,,6.25
26163537700,26163,Wayne,,,,15.78947368
26163537800,26163,Wayne,,,,15.78947368
26163538100,26163,Wayne,,,,0.0
26163538200,26163,Wayne,,,,0.0
26163538300,26163,Wayne,3458.0,2425.0,684.0,0.0
26163538400,26163,Wayne,,,,5.555555556
26163538500,26163,Wayne,,,,9.523809524
26163538600,26163,Wayne,,,,5.882352941
26163538700,26163,Wayne,,,,5.882352941
26163538800,26163,Wayne,,,,0.0
26163538900,26163,Wayne,,,,0.0
26163539000,26163,Wayne,,,,5.882352941
26163539100,26163,Wayne,,,,9.090909091
26163539200,26163,Wayne,,,,0.0
26163539300,26163,Wayne,,,,5.555555556
26163539400,26163,Wayne,,,,4.347826087
26163539500,26163,Wayne,,,,9.090909091
26163539600,26163,Wayne,,,,4.545454545
26163539700,26163,Wayne,,,,5.882352941
26163540100,26163,Wayne,,,,0.0
26163540200,26163,Wayne,,,,7.142857143
26163540300,26163,Wayne,,,,10.52631579
26163540400,26163,Wayne,,,,16.66666667
26163540500,26163,Wayne,,,,5.555555556
26163540600,26163,Wayne,,,,4.761904762
26163540700,26163,Wayne,,,,12.5
26163540800,26163,Wayne,,,,8.333333333
26163540900,26163,Wayne,,,,9.523809524
26163541000,26163,Wayne,,,,4.761904762
26163541100,26163,Wayne,,,,4.761904762
26163541200,26163,Wayne,,,,7.692307692
26163541300,26163,Wayne,,,,7.142857143
26163541400,26163,Wayne,,,,5.882352941
26163541500,26163,Wayne,,,,7.142857143
26163541700,26163,Wayne,,,,6.666666667
26163541800,26163,Wayne,,,,7.692307692
26163542100,26163,Wayne,,,,11.11111111
26163542200,26163,Wayne,,,,9.523809524
26163542300,26163,Wayne,,,,9.523809524
26163542400,26163,Wayne,,,,14.28571429
26163542500,26163,Wayne,,,,11.76470588
26163542600,26163,Wayne,,,,14.28571429
26163542700,26163,Wayne,,,,6.666666667
26163542800,26163,Wayne,,,,8.333333333
26163542900,26163,Wayne,,,,6.666666667
26163543000,26163,Wayne,,,,4.347826087
26163543100,26163,Wayne,,,,10.52631579
26163543200,26163,Wayne,,,,5.555555556
26163543400,26163,Wayne,,,,0.0
26163543500,26163,Wayne,,,,0.0
26163543600,26163,Wayne,3254.0,3254.0,1369.0,0.0
26163543700,26163,Wayne,3445.0,3445.0,1700.0,0.0
26163543800,26163,Wayne,2152.0,2152.0,712.0,0.0
26163543900,26163,Wayne,1511.0,1511.0,460.0,0.0
26163544000,26163,Wayne,2735.0,2735.0,325.0,0.0
26163544100,26163,Wayne,2707.0,2707.0,317.0,0.0
26163544200,26163,Wayne,,,,11.11111111
26163544300,26163,Wayne,3352.0,1287.0,384.0,0.0
26163545100,26163,Wayne,,,,11.76470588
26163545200,26163,Wayne,,,,16.0
26163545300,26163,Wayne,,,,12.5
26163545400,26163,Wayne,,,,17.24137931
26163545500,26163,Wayne,,,,18.18181818
26163545600,26163,Wayne,,,,21.875
26163545700,26163,Wayne,2661.0,2661.0,366.0,12.5
26163545800,26163,Wayne,,,,0.0
26163545900,26163,Wayne,,,,0.0
26163546000,26163,Wayne,,,,10.0
26163546100,26163,Wayne,,,,11.11111111
26163546200,26163,Wayne,,,,0.0
26163546300,26163,Wayne,,,,0.0
26163546400,26163,Wayne,1738.0,1738.0,402.0,0.0
26163546500,26163,Wayne,2591.0,839.0,119.0,11.11111111
26163546600,26163,Wayne,,,,14.28571429
26163546700,26163,Wayne,,,,12.5
26163546800,26163,Wayne,,,,7.142857143
26163546900,26163,Wayne,,,,7.142857143
26163550100,26163,Wayne,,,,20.0
26163550200,26163,Wayne,,,,9.090909091
26163550300,26163,Wayne,,,,20.0
26163550400,26163,Wayne,,,,20.0
26163550500,26163,Wayne,,,,20.0
26163550600,26163,Wayne,,,,25.0
26163550700,26163,Wayne,,,,18.75
26163550800,26163,Wayne,,,,6.666666667
26163550900,26163,Wayne,,,,0.0
26163551100,26163,Wayne,,,,7.142857143
26163551200,26163,Wayne,,,,6.666666667
26163551300,26163,Wayne,,,,7.142857143
26163551400,26163,Wayne,,,,5.263157895
26163551500,26163,Wayne,,,,28.57142857
26163551600,26163,Wayne,,,,28.57142857
26163551700,26163,Wayne,,,,0.0
26163551800,26163,Wayne,,,,7.142857143
26163552000,26163,Wayne,,,,4.255319149
26163552100,26163,Wayne,,,,6.25
26163552200,26163,Wayne,,,,10.81081081
26163552300,26163,Wayne,,,,9.523809524
26163552400,26163,Wayne,,,,3.703703704
26163552800,26163,Wayne,,,,
26163553000,26163,Wayne,,,,15.78947368
26163553100,26163,Wayne,,,,14.28571429
26163553200,26163,Wayne,,,,0.0
26163553300,26163,Wayne,,,,0.0
26163553400,26163,Wayne,,,,11.76470588
26163553600,26163,Wayne,,,,14.28571429
26163553800,26163,Wayne,,,,13.33333333
26163554100,26163,Wayne,,,,5.263157895
26163554200,26163,Wayne,,,,5.882352941
26163554300,26163,Wayne,,,,22.22222222
26163554400,26163,Wayne,,,,12.5
26163554500,26163,Wayne,,,,0.0
26163554600,26163,Wayne,,,,25.0
26163554700,26163,Wayne,,,,11.11111111
26163554800,26163,Wayne,,,,0.0
26163554900,26163,Wayne,,,,0.0
26163555100,26163,Wayne,,,,0.0
26163555300,26163,Wayne,,,,14.28571429
26163555400,26163,Wayne,,,,5.263157895
26163555500,26163,Wayne,,,,10.52631579
26163555600,26163,Wayne,,,,9.090909091
26163556100,26163,Wayne,,,,0.0
26163556200,26163,Wayne,,,,0.0
26163556300,26163,Wayne,,,,12.5
26163556400,26163,Wayne,,,,12.5
26163556500,26163,Wayne,,,,15.15151515
26163556600,26163,Wayne,,,,8.333333333
26163556700,26163,Wayne,,,,12.5
26163556800,26163,Wayne,,,,11.11111111
26163556900,26163,Wayne,,,,0.0
26163557000,26163,Wayne,,,,5.882352941
26163557100,26163,Wayne,,,,21.42857143
26163557200,26163,Wayne,,,,13.33333333
26163557300,26163,Wayne,,,,16.66666667
26163557400,26163,Wayne,,,,20.0
26163557500,26163,Wayne,,,,5.882352941
26163557600,26163,Wayne,,,,10.71428571
26163557700,26163,Wayne,,,,14.28571429
26163557900,26163,Wayne,,,,7.692307692
26163558000,26163,Wayne,,,,11.11111111
26163558100,26163,Wayne,,,,20.0
26163558200,26163,Wayne,,,,23.52941176
26163558300,26163,Wayne,,,,7.843137255
26163558400,26163,Wayne,,,,7.142857143
26163558500,26163,Wayne,,,,5.882352941
26163558600,26163,Wayne,,,,10.0
26163558700,26163,Wayne,,,,14.28571429
26163558800,26163,Wayne,,,,0.0
26163558900,26163,Wayne,,,,7.692307692
26163559000,26163,Wayne,,,,0.0
26163559100,26163,Wayne,,,,5.263157895
26163559200,26163,Wayne,,,,0.0
26163560100,26163,Wayne,,,,22.22222222
26163560200,26163,Wayne,,,,22.22222222
26163560300,26163,Wayne,,,,5.882352941
26163560400,26163,Wayne,,,,11.76470588
26163561200,26163,Wayne,,,,
26163561300,26163,Wayne,,,,
26163561600,26163,Wayne,,,,20.0
26163561700,26163,Wayne,,,,14.28571429
26163561900,26163,Wayne,,,,0.0
26163562300,26163,Wayne,,,,
26163562400,26163,Wayne,,,,16.66666667
26163562500,26163,Wayne,,,,7.142857143
26163562600,26163,Wayne,,,,8.333333333
26163562700,26163,Wayne,,,,7.692307692
26163562800,26163,Wayne,,,,6.666666667
26163562900,26163,Wayne,,,,11.53846154
26163563200,26163,Wayne,,,,0.0
26163563300,26163,Wayne,,,,8.333333333
26163563400,26163,Wayne,,,,20.0
26163563500,26163,Wayne,,,,13.33333333
26163563600,26163,Wayne,,,,11.11111111
26163563700,26163,Wayne,,,,0.0
26163563800,26163,Wayne,,,,0.0
26163563900,26163,Wayne,,,,0.0
26163564000,26163,Wayne,1728.0,1129.0,49.0,25.0
26163564100,26163,Wayne,,,,7.142857143
26163564200,26163,Wayne,,,,4.0
26163564300,26163,Wayne,,,,11.11111111
26163564401,26163,Wayne,,,,
26163564402,26163,Wayne,,,,
26163564501,26163,Wayne,,,,
26163564502,26163,Wayne,,,,
26163564503,26163,Wayne,,,,
26163564504,26163,Wayne,,,,
26163564600,26163,Wayne,,,,12.5
26163564700,26163,Wayne,,,,40.0
26163564800,26163,Wayne,,,,13.33333333
26163564900,26163,Wayne,1923.0,1690.0,286.0,6.666666667
26163565000,26163,Wayne,,,,11.11111111
26163565100,26163,Wayne,,,,30.0
26163565200,26163,Wayne,,,,11.11111111
26163565300,26163,Wayne,5071.0,2250.0,195.0,3.846153846
26163565600,26163,Wayne,,,,0.0
26163565700,26163,Wayne,,,,0.0
26163565800,26163,Wayne,,,,7.692307692
26163565900,26163,Wayne,,,,0.0
26163566400,26163,Wayne,,,,10.0
26163566500,26163,Wayne,,,,13.33333333
26163566600,26163,Wayne,,,,25.0
26163566700,26163,Wayne,,,,14.28571429
26163566800,26163,Wayne,,,,7.692307692
26163566900,26163,Wayne,,,,15.38461538
26163567000,26163,Wayne,3557.0,698.0,65.0,18.18181818
26163567100,26163,Wayne,,,,10.52631579
26163567201,26163,Wayne,,,,
26163567202,26163,Wayne,,,,
26163567300,26163,Wayne,,,,0.0
26163567400,26163,Wayne,,,,0.0
26163567800,26163,Wayne,,,,0.0
26163567900,26163,Wayne,,,,0.0
26163568000,26163,Wayne,,,,6.25
26163568200,26163,Wayne,,,,0.0
26163568300,26163,Wayne,,,,8.333333333
26163568400,26163,Wayne,,,,0.0
26163568500,26163,Wayne,,,,11.76470588
26163568700,26163,Wayne,,,,18.18181818
26163568800,26163,Wayne,,,,
26163568900,26163,Wayne,,,,
26163569100,26163,Wayne,,,,15.78947368
26163569200,26163,Wayne,,,,8.333333333
26163569300,26163,Wayne,,,,8.333333333
26163569400,26163,Wayne,,,,0.0
26163569500,26163,Wayne,,,,0.0
26163569600,26163,Wayne,,,,9.090909091
26163569700,26163,Wayne,,,,10.52631579
26163569800,26163,Wayne,,,,8.333333333
26163569900,26163,Wayne,,,,14.28571429
26163570100,26163,Wayne,,,,0.0
26163570200,26163,Wayne,3078.0,862.0,78.0,9.090909091
26163570400,26163,Wayne,5942.0,1238.0,379.0,7.692307692
26163570500,26163,Wayne,,,,0.0
26163570600,26163,Wayne,2656.0,1026.0,329.0,
26163570800,26163,Wayne,3879.0,3520.0,1067.0,0.0
26163570900,26163,Wayne,3111.0,3111.0,534.0,0.0
26163571000,26163,Wayne,2766.0,1078.0,125.0,0.0
26163571500,26163,Wayne,,,,0.0
26163571600,26163,Wayne,,,,0.0
26163571700,26163,Wayne,,,,6.666666667
26163571800,26163,Wayne,,,,16.66666667
26163571900,26163,Wayne,,,,25.0
26163572000,26163,Wayne,,,,16.66666667
26163572100,26163,Wayne,,,,5.882352941
26163572200,26163,Wayne,,,,11.76470588
26163572400,26163,Wayne,,,,0.0
26163572500,26163,Wayne,1981.0,593.0,64.0,0.0
26163572600,26163,Wayne,,,,6.25
26163572700,26163,Wayne,,,,0.0
26163572800,26163,Wayne,,,,0.0
26163572900,26163,Wayne,,,,14.28571429
26163573000,26163,Wayne,,,,5.882352941
26163573100,26163,Wayne,,,,11.76470588
26163573300,26163,Wayne,,,,5.555555556
26163573400,26163,Wayne,,,,13.04347826
26163573500,26163,Wayne,,,,8.0
26163573600,26163,Wayne,,,,9.756097561
26163573701,26163,Wayne,,,,
26163573702,26163,Wayne,,,,
26163573800,26163,Wayne,,,,16.66666667
26163573900,26163,Wayne,,,,18.42105263
26163574000,26163,Wayne,,,,11.42857143
26163574100,26163,Wayne,,,,9.375
26163574202,26163,Wayne,,,,
26163574300,26163,Wayne,,,,13.79310345
26163574600,26163,Wayne,,,,0.0
26163574700,26163,Wayne,,,,0.0
26163574800,26163,Wayne,,,,13.33333333
26163574900,26163,Wayne,,,,8.333333333
26163575000,26163,Wayne,,,,22.22222222
26163575100,26163,Wayne,,,,28.57142857
26163575200,26163,Wayne,,,,4.761904762
26163575300,26163,Wayne,,,,10.0
26163575400,26163,Wayne,,,,7.692307692
26163575500,26163,Wayne,,,,9.090909091
26163575600,26163,Wayne,,,,0.0
26163576000,26163,Wayne,,,,11.11111111
26163576100,26163,Wayne,,,,6.52173913
26163576200,26163,Wayne,,,,5.0
26163576300,26163,Wayne,,,,5.263157895
26163576400,26163,Wayne,,,,4.0
26163576500,26163,Wayne,,,,6.060606061
26163576600,26163,Wayne,,,,20.0
26163576700,26163,Wayne,,,,10.0
26163577000,26163,Wayne,,,,6.666666667
26163577100,26163,Wayne,,,,0.0
26163577200,26163,Wayne,,,,3.448275862
26163577300,26163,Wayne,,,,9.090909091
26163577400,26163,Wayne,,,,4.0
26163577500,26163,Wayne,,,,0.0
26163577600,26163,Wayne,,,,12.5
26163577700,26163,Wayne,,,,0.0
26163577800,26163,Wayne,,,,5.882352941
26163577900,26163,Wayne,,,,7.142857143
26163578000,26163,Wayne,,,,0.0
26163578500,26163,Wayne,,,,0.0
26163578600,26163,Wayne,,,,5.555555556
26163579100,26163,Wayne,,,,16.66666667
26163579200,26163,Wayne,,,,11.11111111
26163579300,26163,Wayne,,,,16.66666667
26163579500,26163,Wayne,,,,0.0
26163579600,26163,Wayne,,,,16.66666667
26163579700,26163,Wayne,,,,14.28571429
26163579800,26163,Wayne,,,,10.0
26163579900,26163,Wayne,,,,
26163580100,26163,Wayne,,,,12.5
26163580200,26163,Wayne,,,,25.0
26163580300,26163,Wayne,,,,12.5
26163580400,26163,Wayne,,,,0.0
26163580500,26163,Wayne,,,,14.28571429
26163580600,26163,Wayne,,,,10.0
26163580700,26163,Wayne,,,,5.882352941
26163580800,26163,Wayne,,,,7.692307692
26163580900,26163,Wayne,,,,21.05263158
26163581100,26163,Wayne,,,,9.375
26163581200,26163,Wayne,,,,5.0
26163581500,26163,Wayne,,,,0.0
26163581600,26163,Wayne,,,,4.761904762
26163581800,26163,Wayne,,,,8.695652174
26163581900,26163,Wayne,,,,8.695652174
26163582000,26163,Wayne,,,,16.0
26163582100,26163,Wayne,,,,12.0
26163583000,26163,Wayne,,,,3.703703704
26163583100,26163,Wayne,4471.0,1524.0,259.0,7.692307692
26163583200,26163,Wayne,3185.0,1255.0,179.0,8.333333333
26163583300,26163,Wayne,,,,7.142857143
26163583400,26163,Wayne,,,,11.76470588
26163583500,26163,Wayne,,,,8.333333333
26163583600,26163,Wayne,,,,6.666666667
26163583700,26163,Wayne,,,,6.25
26163583800,26163,Wayne,,,,4.347826087
26163583900,26163,Wayne,,,,5.0
26163584000,26163,Wayne,,,,10.0
26163584100,26163,Wayne,,,,0.0
26163584200,26163,Wayne,,,,0.0
26163584300,26163,Wayne,1915.0,877.0,57.0,0.0
26163584400,26163,Wayne,,,,5.0
26163584500,26163,Wayne,,,,6.25
26163584600,26163,Wayne,,,,8.695652174
26163584700,26163,Wayne,,,,0.0
26163584800,26163,Wayne,6761.0,3523.0,1150.0,11.11111111
26163585500,26163,Wayne,2443.0,2311.0,291.0,5.882352941
26163585600,26163,Wayne,2364.0,982.0,157.0,6.25
26163585700,26163,Wayne,,,,0.0
26163585800,26163,Wayne,3999.0,3999.0,490.0,0.0
26163585900,26163,Wayne,,,,16.66666667
26163586200,26163,Wayne,,,,11.11111111
26163586300,26163,Wayne,,,,0.0
26163587000,26163,Wayne,,,,0.0
26163587900,26163,Wayne,,,,16.66666667
26163588000,26163,Wayne,,,,7.142857143
26163588100,26163,Wayne,,,,5.555555556
26163588200,26163,Wayne,,,,0.0
26163588300,26163,Wayne,,,,0.0
26163588400,26163,Wayne,,,,0.0
26163589300,26163,Wayne,,,,0.0
26163589400,26163,Wayne,,,,0.0
26163590400,26163,Wayne,,,,0.0
26163590500,26163,Wayne,,,,12.5
26163590600,26163,Wayne,,,,
26163591501,26163,Wayne,,,,
26163591502,26163,Wayne,,,,
26163591600,26163,Wayne,,,,11.11111111
26163591700,26163,Wayne,,,,0.0
26163591800,26163,Wayne,,,,0.0
26163591900,26163,Wayne,,,,14.28571429
26163592000,26163,Wayne,,,,0.0
26163593000,26163,Wayne,,,,10.34482759
26163593200,26163,Wayne,,,,0.0
26163593300,26163,Wayne,,,,0.0
26163594000,26163,Wayne,,,,0.0
26163594100,26163,Wayne,,,,0.0
26163594200,26163,Wayne,,,,16.66666667
26163594300,26163,Wayne,,,,11.76470588
26163594400,26163,Wayne,,,,0.0
26163594500,26163,Wayne,,,,0.0
26163595000,26163,Wayne,,,,14.28571429
26163595100,26163,Wayne,,,,6.666666667
26163595200,26163,Wayne,,,,0.0
26163596100,26163,Wayne,,,,60.0
26163596200,26163,Wayne,,,,60.0
26163596300,26163,Wayne,,,,20.0
26163597000,26163,Wayne,,,,0.0
26163598000,26163,Wayne,,,,25.0
26163599000,26163,Wayne,3839.0,3826.0,306.0,7.142857143
26163599100,26163,Wayne,,,,0.0
26163985000,26163,Wayne,,,,
26163985100,26163,Wayne,,,,
26163985200,26163,Wayne,,,,
26163985300,26163,Wayne,,,,
26163985400,26163,Wayne,,,,
26163985500,26163,Wayne,,,,
26163985600,26163,Wayne,,,,
26163985700,26163,Wayne,,,,
26163985900,26163,Wayne,,,,
26163990100,26163,Wayne,,,,
26163990200,26163,Wayne,,,,
