FIPS,MEDHHINC15,POVRATE15
39113,46696.0,17.7
39115,39969.0,19.0
39117,52312.0,11.3
39119,43324.0,16.5
39121,47714.0,15.0
39123,58793.0,9.7
39125,49796.0,10.9
39127,44738.0,18.8
39129,58472.0,12.4
39131,39851.0,21.4
39133,53609.0,13.6
39135,51042.0,12.7
39137,60036.0,7.2
39139,45273.0,15.1
39141,45615.0,17.8
39143,49994.0,12.2
39145,37277.0,23.0
39147,48617.0,13.6
39149,59149.0,8.9
39151,48976.0,13.4
39153,51434.0,14.4
39155,42831.0,17.6
39157,47588.0,13.0
39159,76116.0,7.6
39161,51264.0,11.2
39163,41675.0,18.9
39165,81383.0,5.2
39167,44697.0,15.0
39169,52717.0,11.3
39171,49031.0,12.0
39173,57390.0,11.7
39175,51109.0,8.8
40001,31572.0,28.4
40003,52551.0,14.6
40005,34850.0,23.0
40007,59544.0,11.1
40009,51394.0,13.9
40011,43540.0,16.3
40013,40875.0,18.1
40015,43548.0,21.3
40017,63291.0,9.8
40019,45287.0,16.3
40021,40600.0,21.5
40023,30572.0,29.9
40025,44023.0,17.0
40027,59417.0,11.5
40029,38954.0,19.4
40031,46821.0,15.1
40033,42901.0,16.8
40035,41119.0,18.2
40037,47395.0,15.7
40039,47745.0,17.9
40041,38840.0,20.5
40043,53004.0,13.1
40045,57524.0,11.9
40047,49070.0,14.5
40049,46139.0,14.2
40051,53208.0,13.1
40053,50729.0,11.4
40055,36495.0,23.7
40057,33144.0,23.6
40059,52635.0,9.8
40061,36888.0,18.1
40063,37676.0,20.1
40065,44723.0,17.2
40067,36227.0,19.9
40069,38980.0,21.4
40071,43373.0,18.7
40073,59462.0,10.6
40075,37721.0,21.1
40077,38313.0,19.4
40079,38261.0,19.3
40081,46976.0,14.7
40083,57892.0,13.1
40085,45223.0,12.4
40087,56700.0,10.7
40089,31723.0,25.3
40091,35775.0,21.3
40093,55020.0,10.8
40095,41312.0,17.1
40097,46373.0,18.5
40099,45560.0,14.4
40101,40340.0,21.1
40103,51977.0,11.8
40105,43341.0,16.4
40107,37289.0,23.9
40109,49750.0,16.2
40111,39825.0,22.5
40113,46093.0,16.3
40115,36166.0,23.0
40117,45184.0,16.0
40119,41747.0,22.7
40121,43257.0,17.0
40123,44798.0,15.4
40125,43587.0,17.0
40127,34910.0,21.1
40129,57063.0,10.8
40131,63263.0,10.0
40133,39102.0,20.7
40135,36718.0,24.4
40137,47949.0,15.6
40139,51092.0,11.4
40141,38247.0,23.1
40143,51366.0,15.9
40145,57948.0,10.2
40147,52056.0,13.5
40149,49606.0,15.8
40151,52920.0,13.8
40153,60290.0,11.8
41001,40855.0,15.3
41003,54773.0,18.3
41005,69523.0,9.4
41007,47340.0,13.9
41009,52060.0,13.4
41011,38934.0,18.7
41013,45046.0,15.9
41015,38126.0,17.2
41017,56911.0,13.4
41019,41696.0,19.5
41021,50694.0,12.9
41023,43105.0,16.4
41025,40468.0,16.3
41027,53726.0,11.5
41029,44855.0,19.3
41031,42325.0,21.9
41033,40569.0,21.9
41035,42384.0,19.9
41037,39878.0,18.6
41039,47254.0,19.0
41041,41118.0,17.0
41043,47757.0,15.8
41045,37604.0,24.9
41047,51623.0,16.8
41049,53774.0,15.0
41051,58764.0,15.7
41053,55342.0,13.7
41055,51448.0,16.3
41057,44972.0,15.5
41059,49016.0,19.2
41061,46378.0,16.5
41063,44045.0,16.1
41065,45110.0,16.0
41067,70417.0,10.5
41069,34157.0,21.4
41071,52806.0,13.3
42001,60558.0,8.5
42003,54412.0,12.2
42005,44893.0,12.6
42007,50131.0,13.1
42009,45988.0,13.9
42011,56167.0,12.6
42013,44880.0,15.3
42015,49367.0,13.0
42017,80512.0,6.3
42019,67892.0,9.5
42021,43786.0,14.9
42023,42452.0,13.3
42025,52121.0,11.5
42027,55084.0,16.1
42029,90555.0,6.0
42031,39988.0,17.4
42033,44336.0,16.6
42035,45897.0,16.0
42037,44763.0,15.0
42039,45989.0,15.3
42041,63926.0,7.3
42043,54198.0,13.6
42045,67184.0,10.4
42047,47826.0,9.3
42049,47118.0,17.1
42051,40293.0,20.1
42053,37388.0,24.3
42055,56975.0,9.4
42057,49378.0,11.6
42059,50714.0,15.1
42061,44875.0,14.3
42063,45448.0,18.2
42065,45499.0,14.6
42067,50008.0,12.8
42069,48000.0,15.3
42071,59231.0,10.6
42073,43944.0,17.5
42075,52829.0,11.6
42077,56352.0,12.1
42079,49589.0,15.1
42081,49941.0,14.8
42083,46039.0,16.9
42085,46319.0,14.2
42087,42296.0,15.4
42089,57152.0,12.7
42091,83258.0,6.6
42093,57056.0,9.0
42095,62129.0,8.8
42097,44221.0,13.1
42099,54818.0,9.6
42101,41210.0,25.4
42103,60436.0,10.9
42105,41754.0,14.3
42107,45733.0,13.0
42109,49803.0,11.7
42111,43608.0,14.4
42113,43844.0,13.5
42115,50141.0,12.6
42117,48186.0,13.1
42119,57862.0,12.4
42121,44916.0,13.5
42123,45362.0,12.2
42125,57622.0,10.1
42127,49927.0,13.3
42129,53422.0,11.3
42131,51797.0,11.1
42133,58527.0,10.4
44001,75324.0,9.3
44003,65332.0,8.7
44005,66096.0,11.1
44007,50364.0,17.2
44009,71951.0,9.9
45001,35932.0,19.1
45003,48012.0,18.1
45005,27089.0,41.0
45007,44745.0,17.2
45009,29642.0,32.7
45011,33280.0,27.3
45013,60071.0,12.9
45015,55876.0,13.0
45017,41277.0,21.3
45019,56244.0,14.9
45021,37098.0,20.3
45023,35006.0,25.7
45025,36520.0,23.5
45027,34654.0,25.4
45029,33745.0,23.1
45031,36719.0,21.5
45033,31094.0,31.2
45035,55595.0,13.6
45037,46430.0,18.9
45039,36622.0,23.0
45041,41197.0,20.3
45043,44395.0,19.3
45045,52017.0,13.8
45047,42240.0,19.1
45049,30772.0,23.6
45051,47083.0,16.7
45053,37231.0,23.2
45055,48233.0,15.5
45057,47279.0,14.4
45059,39731.0,18.9
45061,31525.0,28.3
45063,55413.0,13.2
45065,41589.0,19.2
45067,30528.0,24.4
45069,32485.0,28.2
45071,41120.0,19.1
45073,44819.0,18.0
45075,37651.0,24.0
45077,44091.0,18.1
45079,51065.0,15.8
45081,41409.0,18.3
45083,45768.0,15.0
45085,41058.0,19.6
45087,35467.0,23.2
45089,28943.0,33.6
45091,57302.0,12.5
46003,50392.0,9.6
46005,47592.0,15.5
46007,40529.0,35.1
46009,48900.0,14.6
46011,55749.0,14.5
46013,52065.0,10.2
46015,50604.0,12.7
46017,22894.0,36.8
46019,43572.0,13.9
46021,49569.0,9.5
46023,41005.0,23.3
46025,60544.0,12.6
46027,43902.0,19.0
46029,53073.0,10.8
46031,31621.0,47.4
46033,54309.0,10.7
46035,47591.0,13.4
46037,45131.0,14.2
46039,54087.0,10.0
46041,38337.0,24.7
46043,51915.0,10.4
46045,56304.0,10.7
46047,44065.0,14.6
46049,47802.0,12.9
46051,51251.0,9.2
46053,36150.0,18.1
46055,50221.0,10.8
46057,57278.0,9.0
46059,52718.0,8.5
46061,59508.0,8.7
46063,57053.0,10.2
46065,60582.0,10.8
46067,49558.0,12.3
46069,49820.0,11.1
46071,36308.0,32.5
46073,49054.0,13.7
46075,47362.0,13.5
46077,54543.0,9.5
46079,55300.0,10.1
46081,51553.0,12.9
46083,77540.0,4.3
46085,39527.0,22.7
46087,56382.0,9.5
46089,43859.0,15.7
46091,50216.0,12.3
46093,55515.0,9.9
46095,34241.0,35.6
46097,47970.0,10.8
46099,55605.0,12.2
46101,54729.0,10.7
46103,52217.0,12.2
46105,44132.0,13.1
46107,54655.0,10.0
46109,42744.0,20.0
46111,49638.0,11.9
46113,,
46115,46504.0,12.1
46117,62015.0,8.3
46119,58230.0,6.9
46121,29193.0,44.0
46123,48289.0,17.7
46125,54134.0,10.0
46127,74439.0,6.3
46129,44480.0,14.8
46135,48991.0,13.6
46137,33239.0,47.1
47001,44488.0,19.7
47003,44734.0,17.0
47005,36201.0,20.5
47007,39730.0,26.1
47009,49532.0,13.1
47011,43772.0,18.1
47013,33092.0,26.2
47015,43864.0,16.4
47017,38412.0,21.1
47019,35053.0,23.6
47021,56447.0,10.6
47023,43452.0,19.0
47025,35193.0,21.6
47027,32750.0,23.7
47029,31355.0,26.4
47031,44452.0,15.9
47033,38474.0,19.1
47035,39472.0,16.7
47037,51999.0,17.1
47039,38771.0,19.4
47041,43804.0,20.2
47043,47621.0,16.4
47045,43391.0,22.5
47047,56710.0,13.8
47049,31824.0,25.7
47051,47286.0,15.0
47053,40789.0,15.7
47055,42207.0,16.1
47057,38103.0,18.7
47059,36309.0,18.0
47061,33595.0,26.1
47063,39566.0,19.0
47065,48943.0,15.2
47067,27987.0,30.1
47069,37729.0,24.2
47071,36765.0,22.7
47073,38708.0,21.2
47075,35216.0,22.5
47077,41328.0,17.5
47079,38328.0,19.1
47081,39682.0,20.4
47083,39999.0,19.5
47085,43657.0,15.9
47087,34651.0,23.6
47089,42669.0,16.8
47091,33402.0,27.2
47093,52136.0,15.6
47095,29908.0,43.1
47097,34715.0,26.2
47099,40076.0,18.9
47101,38198.0,17.9
47103,43694.0,16.0
47105,52787.0,13.5
47107,39207.0,23.0
47109,37337.0,18.9
47111,37865.0,18.5
47113,46694.0,18.1
47115,41090.0,19.0
47117,46788.0,13.8
47119,50868.0,13.2
47121,41061.0,20.2
47123,37867.0,18.6
47125,49603.0,13.4
47127,52911.0,11.8
47129,46067.0,21.2
47131,39946.0,19.5
47133,36316.0,17.5
47135,34445.0,22.3
47137,34714.0,18.9
47139,38923.0,18.4
47141,40629.0,19.7
47143,39863.0,23.3
47145,43939.0,17.6
47147,53413.0,12.3
47149,60022.0,11.1
47151,33254.0,25.5
47153,43207.0,18.7
47155,41987.0,14.6
47157,46998.0,20.2
47159,44556.0,18.1
47161,44266.0,15.5
47163,42277.0,16.4
47165,59816.0,10.1
47167,54077.0,14.4
47169,47531.0,16.2
47171,36641.0,19.2
47173,36878.0,23.9
47175,39348.0,18.9
47177,39357.0,21.2
47179,45261.0,17.2
47181,34895.0,25.4
47183,38025.0,18.2
47185,38649.0,18.2
47187,104367.0,5.0
47189,65372.0,8.4
48001,43062.0,21.0
48003,72184.0,10.4
48005,45428.0,17.9
48007,41560.0,18.2
48009,60414.0,9.5
48011,55198.0,10.4
48013,49047.0,20.4
48015,57960.0,12.7
48017,38299.0,15.8
48019,53662.0,13.3
48021,56866.0,12.7
48023,38231.0,17.4
48025,42540.0,23.4
48027,48894.0,15.9
48029,52230.0,15.6
48031,53449.0,10.9
48033,63358.0,10.2
48035,47135.0,15.0
48037,42515.0,18.6
48039,71230.0,10.6
48041,44767.0,24.0
48043,41785.0,14.8
48045,42261.0,16.6
48047,30124.0,31.7
48049,41981.0,18.2
48051,50113.0,15.5
48053,53086.0,13.2
48055,46093.0,17.8
48057,50873.0,16.8
48059,44450.0,13.0
48061,34044.0,32.0
48063,40768.0,18.8
48065,61083.0,8.5
48067,39274.0,20.0
48069,43372.0,18.8
48071,77282.0,9.6
48073,41355.0,19.0
48075,37732.0,22.3
48077,51234.0,12.3
48079,39398.0,22.5
48081,42498.0,13.5
48083,35922.0,20.0
48085,86823.0,6.6
48087,38775.0,19.0
48089,47783.0,14.5
48091,68362.0,8.3
48093,41155.0,16.8
48095,39945.0,26.4
48097,54534.0,13.2
48099,45989.0,16.0
48101,35602.0,21.4
48103,65883.0,9.6
48105,53903.0,12.9
48107,34562.0,22.8
48109,35192.0,23.9
48111,47559.0,12.0
48113,51824.0,17.9
48115,42589.0,21.9
48117,45713.0,19.4
48119,42846.0,18.5
48121,75898.0,8.0
48123,47365.0,19.2
48125,39169.0,22.2
48127,40040.0,24.4
48129,36862.0,20.2
48131,36986.0,25.4
48133,41944.0,18.1
48135,62519.0,12.6
48137,37567.0,22.2
48139,66811.0,10.9
48141,43101.0,20.3
48143,45663.0,17.7
48145,37912.0,23.9
48147,43733.0,16.4
48149,53173.0,12.0
48151,43082.0,15.2
48153,36859.0,21.8
48155,36466.0,17.8
48157,95117.0,7.0
48159,43569.0,16.4
48161,48057.0,15.8
48163,38809.0,29.3
48165,53297.0,13.3
48167,66173.0,14.0
48169,54606.0,26.8
48171,54180.0,10.4
48173,74854.0,7.8
48175,52612.0,14.1
48177,43519.0,16.4
48179,49415.0,13.0
48181,48164.0,15.2
48183,48561.0,17.0
48185,44226.0,17.8
48187,64252.0,10.3
48189,41999.0,20.3
48191,32158.0,25.5
48193,46181.0,15.4
48195,55215.0,11.7
48197,38154.0,18.0
48199,56201.0,11.8
48201,56670.0,16.6
48203,46593.0,18.5
48205,66231.0,9.9
48207,36085.0,22.3
48209,61121.0,13.6
48211,71177.0,8.6
48213,44944.0,16.2
48215,35441.0,31.1
48217,44965.0,17.8
48219,48768.0,15.9
48221,61371.0,9.8
48223,43284.0,15.9
48225,37536.0,27.0
48227,47148.0,19.1
48229,33048.0,25.0
48231,46632.0,16.5
48233,53085.0,14.2
48235,64777.0,7.9
48237,51711.0,17.1
48239,53667.0,13.6
48241,46541.0,15.7
48243,47654.0,13.3
48245,47620.0,16.9
48247,36048.0,23.2
48249,43028.0,22.1
48251,58685.0,11.4
48253,41871.0,21.4
48255,47129.0,20.0
48257,60438.0,13.1
48259,79108.0,8.0
48261,40082.0,16.5
48263,45338.0,11.3
48265,47389.0,14.3
48267,37448.0,20.0
48269,69588.0,11.0
48271,40840.0,20.6
48273,40066.0,24.3
48275,43238.0,19.2
48277,39433.0,18.8
48279,41807.0,21.8
48281,50985.0,13.9
48283,42500.0,27.9
48285,49752.0,12.2
48287,54747.0,12.4
48289,47740.0,13.8
48291,53552.0,15.8
48293,40655.0,19.1
48295,60955.0,9.7
48297,53184.0,15.8
48299,46366.0,14.8
48301,59499.0,14.3
48303,47139.0,20.1
48305,38922.0,20.5
48307,39900.0,18.6
48309,46264.0,19.9
48311,60709.0,10.0
48313,40857.0,19.2
48315,35152.0,23.4
48317,60815.0,11.4
48319,45340.0,13.8
48321,45073.0,20.5
48323,34687.0,23.9
48325,52831.0,14.8
48327,34308.0,20.8
48329,79829.0,8.9
48331,46433.0,16.9
48333,40958.0,16.6
48335,41977.0,19.7
48337,49653.0,15.2
48339,72428.0,10.1
48341,49345.0,14.4
48343,37236.0,19.5
48345,40575.0,17.0
48347,39556.0,24.5
48349,41047.0,19.6
48351,40345.0,21.2
48353,40052.0,20.0
48355,50188.0,19.9
48357,67136.0,8.8
48359,53797.0,13.4
48361,51156.0,16.1
48363,42932.0,18.6
48365,50057.0,15.1
48367,67545.0,9.4
48369,46827.0,14.5
48371,45839.0,18.1
48373,42746.0,17.2
48375,40353.0,22.4
48377,33218.0,22.4
48379,46698.0,14.4
48381,62080.0,8.5
48383,65948.0,8.8
48385,34031.0,19.4
48387,36347.0,20.2
48389,44470.0,19.3
48391,45562.0,15.4
48393,71859.0,6.7
48395,53635.0,16.6
48397,92150.0,6.0
48399,39404.0,18.5
48401,49347.0,16.6
48403,36813.0,19.7
48405,33156.0,24.3
48407,42371.0,18.1
48409,52952.0,15.5
48411,42559.0,18.9
48413,53886.0,13.4
48415,57385.0,12.7
48417,51685.0,13.1
48419,41519.0,19.8
48421,54010.0,12.8
48423,49364.0,16.0
48425,58040.0,12.1
48427,28292.0,30.9
48429,45410.0,18.2
48431,62759.0,11.6
48433,45928.0,14.5
48435,60310.0,12.5
48437,40584.0,21.6
48439,60735.0,13.1
48441,47388.0,14.8
48443,43815.0,16.7
48445,43357.0,22.5
48447,43225.0,13.6
48449,41538.0,20.1
48451,47756.0,15.6
48453,65244.0,13.2
48455,37213.0,19.5
48457,40820.0,19.9
48459,45494.0,15.5
48461,57085.0,13.5
48463,37700.0,20.7
48465,42465.0,22.1
48467,47252.0,15.9
48469,55406.0,13.6
48471,41429.0,22.7
48473,50746.0,16.0
48475,57570.0,12.8
48477,51879.0,14.5
48479,39237.0,30.5
48481,45198.0,17.2
48483,51114.0,12.9
48485,45430.0,18.9
48487,43073.0,16.5
48489,30287.0,35.4
48491,78531.0,6.6
48493,68805.0,9.4
48495,55331.0,13.3
48497,58367.0,12.1
48499,45753.0,16.6
48501,59752.0,11.1
48503,49079.0,15.0
48505,35754.0,30.9
48507,27711.0,32.0
49001,50492.0,11.2
49003,58380.0,8.4
49005,51951.0,16.0
49007,47894.0,16.3
49009,57368.0,8.0
49011,72268.0,6.9
49013,63149.0,11.0
49015,54086.0,10.4
49017,45509.0,11.2
49019,44858.0,13.0
49021,45118.0,18.3
49023,55201.0,10.5
49025,47530.0,11.3
49027,52206.0,13.1
49029,81358.0,4.8
49031,39507.0,17.3
49033,58645.0,9.1
49035,65549.0,10.8
49037,39305.0,28.5
49039,46929.0,17.2
49041,48711.0,14.0
49043,93235.0,6.2
49045,67938.0,7.2
49047,67561.0,9.9
49049,65425.0,12.5
49051,75112.0,6.9
49053,54398.0,13.2
49055,41596.0,15.0
49057,58786.0,12.4
50001,58408.0,8.9
50003,50506.0,11.8
50005,46403.0,11.5
50007,67112.0,10.4
50009,41764.0,14.3
50011,59280.0,8.1
50013,68342.0,8.3
50015,54076.0,10.2
50017,54552.0,9.8
50019,42884.0,13.3
50021,51164.0,11.4
50023,56333.0,9.3
50025,49298.0,13.2
50027,53984.0,9.1
51001,38690.0,20.4
51003,71293.0,9.5
51005,45210.0,18.2
51007,53078.0,11.1
51009,48646.0,15.0
51011,49461.0,14.2
51013,104354.0,7.1
51015,56867.0,9.3
51017,44401.0,10.3
51019,54153.0,9.1
51021,44727.0,13.6
51023,62591.0,7.4
51025,39748.0,22.1
51027,32433.0,28.8
51029,43774.0,20.2
51031,46938.0,11.7
51033,54696.0,12.0
51035,42790.0,15.0
51036,51645.0,11.6
51037,37819.0,19.2
51041,75107.0,6.9
51043,71789.0,8.4
51045,47832.0,11.9
51047,63728.0,10.2
51049,40958.0,19.6
51051,32620.0,25.0
51053,52694.0,12.4
51057,47427.0,15.5
51059,112844.0,6.2
51061,89610.0,6.8
51063,48448.0,11.9
51065,65899.0,7.8
51067,49117.0,13.1
51069,69991.0,7.7
51071,46727.0,10.6
51073,63742.0,9.3
51075,86257.0,7.4
51077,37684.0,20.1
51079,60406.0,9.3
51081,40252.0,27.9
51083,40432.0,16.9
51085,81900.0,6.2
51087,65524.0,9.3
51089,36695.0,19.6
51091,42363.0,13.8
51093,67480.0,9.9
51095,77668.0,7.1
51097,47513.0,14.0
51099,81128.0,7.1
51101,64651.0,7.9
51103,47098.0,13.1
51105,32135.0,25.9
51107,125900.0,3.7
51109,57015.0,10.6
51111,38941.0,21.1
51113,53655.0,10.4
51115,56119.0,10.2
51117,33650.0,20.4
51119,52407.0,12.8
51121,51157.0,20.8
51125,49621.0,13.9
51127,79322.0,6.7
51131,37515.0,20.5
51133,52075.0,13.7
51135,39544.0,23.7
51137,59482.0,10.4
51139,43313.0,15.0
51141,37360.0,17.0
51143,42390.0,17.1
51145,77761.0,6.4
51147,41088.0,22.3
51149,63320.0,9.9
51153,99206.0,6.7
51155,48218.0,15.0
51157,62729.0,9.8
51159,43888.0,17.7
51161,63372.0,7.3
51163,47561.0,12.8
51165,52953.0,11.0
51167,38386.0,21.2
51169,37567.0,19.2
51171,54281.0,11.5
51173,38933.0,18.1
51175,48119.0,15.2
51177,76181.0,7.7
51179,95666.0,5.4
51181,51331.0,13.0
51183,39900.0,22.1
51185,40476.0,17.2
51187,58047.0,10.8
51191,45864.0,16.3
51193,47581.0,14.1
51195,36076.0,22.7
51197,42883.0,14.4
51199,83007.0,5.3
51510,89177.0,9.1
51515,,
51520,38745.0,19.3
51530,38962.0,17.3
51540,54876.0,20.7
51550,67296.0,9.7
51570,45283.0,10.6
51580,35374.0,18.3
51590,32369.0,23.5
51595,33904.0,22.5
51600,99671.0,7.3
51610,122092.0,3.4
51620,36004.0,19.4
51630,50710.0,15.9
51640,32829.0,24.2
51650,50191.0,15.2
51660,39967.0,30.9
51670,37193.0,20.6
51678,44392.0,22.9
51680,39939.0,23.1
51683,72562.0,9.6
51685,75429.0,7.7
51690,32541.0,23.7
51700,48127.0,16.8
51710,45094.0,21.5
51720,31287.0,23.7
51730,31645.0,28.4
51735,86135.0,5.4
51740,46308.0,18.6
51750,35259.0,32.8
51760,40161.0,24.4
51770,39587.0,21.3
51775,47600.0,10.2
51790,43401.0,15.2
51800,61171.0,13.1
51810,67032.0,8.2
51820,43500.0,16.0
51830,47971.0,22.0
51840,47679.0,17.8
53001,48127.0,16.5
53003,46573.0,15.7
53005,62698.0,14.2
53007,53604.0,12.7
53009,46708.0,15.6
53011,64282.0,10.6
53013,40209.0,15.2
53015,50502.0,15.7
53017,51400.0,13.5
53019,40747.0,20.4
53021,58246.0,15.6
53023,47087.0,15.2
53025,50573.0,16.1
53027,44345.0,16.0
53029,60567.0,8.4
53031,53421.0,11.9
53033,81816.0,9.8
53035,65814.0,9.9
53037,47378.0,20.0
53039,50043.0,17.2
53041,47619.0,15.3
53043,49774.0,14.0
53045,54175.0,16.9
53047,41844.0,20.5
53049,41088.0,18.8
53051,41526.0,19.6
53053,60168.0,12.4
53055,59859.0,11.5
53057,56891.0,14.9
53059,53733.0,14.5
53061,76053.0,9.3
53063,48676.0,15.5
53065,42845.0,19.7
53067,62299.0,12.2
53069,50402.0,12.6
53071,50120.0,16.5
53073,55073.0,14.4
53075,43817.0,20.8
53077,46891.0,19.1
54001,37330.0,20.1
54003,54217.0,12.5
54005,37971.0,23.4
54007,35892.0,23.7
54009,45272.0,14.9
54011,39044.0,20.2
54013,36403.0,20.0
54015,30369.0,27.7
54017,41115.0,18.1
54019,36235.0,19.9
54021,36392.0,25.8
54023,38370.0,15.9
54025,38209.0,19.0
54027,40293.0,18.6
54029,42009.0,13.7
54031,41344.0,14.4
54033,46979.0,16.0
54035,44675.0,15.4
54037,67821.0,10.6
54039,44849.0,16.5
54041,39601.0,20.6
54043,35249.0,28.3
54045,35615.0,22.4
54047,26413.0,34.5
54049,43654.0,16.0
54051,48109.0,12.6
54053,35717.0,22.3
54055,35342.0,21.1
54057,43159.0,15.4
54059,31742.0,29.0
54061,46718.0,19.6
54063,34974.0,18.5
54065,45628.0,14.1
54067,38912.0,18.5
54069,46315.0,14.0
54071,40257.0,16.4
54073,48308.0,15.4
54075,36822.0,18.9
54077,43804.0,17.0
54079,58933.0,10.4
54081,38564.0,19.9
54083,37185.0,19.8
54085,39501.0,18.5
54087,36176.0,21.1
54089,35676.0,26.4
54091,43652.0,16.2
54093,38000.0,17.1
54095,42696.0,16.3
54097,40766.0,17.3
54099,35537.0,22.5
54101,30673.0,29.6
54103,41833.0,20.0
54105,42309.0,17.9
54107,41133.0,17.3
54109,35020.0,22.5
55001,42844.0,17.4
55003,40163.0,17.2
55005,51056.0,10.5
55007,50080.0,11.1
55009,56003.0,11.1
55011,53892.0,10.2
55013,44858.0,13.1
55015,71298.0,6.2
55017,53209.0,10.8
55019,50187.0,13.9
55021,60837.0,8.9
55023,44895.0,14.5
55025,65416.0,11.2
55027,56514.0,8.7
55029,55047.0,8.5
55031,48715.0,14.8
55033,53082.0,13.5
55035,51937.0,13.6
55037,46193.0,12.2
55039,58049.0,9.4
55041,44098.0,14.5
55043,51008.0,14.0
55045,59155.0,7.5
55047,49493.0,12.2
55049,58092.0,9.5
55051,42328.0,13.0
55053,50653.0,12.4
55055,61622.0,9.2
55057,46051.0,14.5
55059,56414.0,12.7
55061,60572.0,8.2
55063,51428.0,14.4
55065,56428.0,10.5
55067,44635.0,14.4
55069,51406.0,9.8
55071,51951.0,10.7
55073,56347.0,9.5
55075,48545.0,12.7
55077,48508.0,12.0
55078,33410.0,35.2
55079,45905.0,20.3
55081,52975.0,12.8
55083,53243.0,9.7
55085,50297.0,9.5
55087,60649.0,9.0
55089,80135.0,5.2
55091,50094.0,10.1
55093,63735.0,9.8
55095,54946.0,10.1
55097,57010.0,12.2
55099,44932.0,13.0
55101,57367.0,12.4
55103,46998.0,14.2
55105,54107.0,13.9
55107,42289.0,14.0
55109,74624.0,5.7
55111,52025.0,11.7
55113,44556.0,15.5
55115,50948.0,11.6
55117,58190.0,9.0
55119,48951.0,12.4
55121,53695.0,9.4
55123,49217.0,14.8
55125,42993.0,13.4
55127,58554.0,12.4
55129,45043.0,13.5
55131,70778.0,5.3
55133,78689.0,4.7
55135,54849.0,10.7
55137,49912.0,11.8
55139,52725.0,11.3
55141,51025.0,11.3
56001,44455.0,20.1
56003,50056.0,12.1
56005,83042.0,7.5
56007,60209.0,11.4
56009,70307.0,8.5
56011,64851.0,7.7
56013,52408.0,12.9
56015,48146.0,15.1
56017,46021.0,11.9
56019,56845.0,8.2
56021,59147.0,10.6
56023,62364.0,8.8
56025,56703.0,11.0
56027,46693.0,13.3
56029,55527.0,9.6
56031,51863.0,11.7
56033,57122.0,9.5
56035,77581.0,6.1
56037,71867.0,8.5
56039,83290.0,6.6
56041,62968.0,9.8
56043,56088.0,11.2
56045,60986.0,9.8
