,FOODINSEC_12_14,FOODINSEC_15_17,VLFOODSEC_12_14,VLFOODSEC_15_17
2520,16.3,12.9,6.2,5.7
2521,16.3,12.9,6.2,5.7
2522,16.3,12.9,6.2,5.7
2523,17.2,14.0,6.2,5.8
2524,17.2,14.0,6.2,5.8
2525,17.2,14.0,6.2,5.8
2526,17.2,14.0,6.2,5.8
2527,17.2,14.0,6.2,5.8
2528,17.2,14.0,6.2,5.8
2529,17.2,14.0,6.2,5.8
2530,17.2,14.0,6.2,5.8
2531,17.2,14.0,6.2,5.8
2532,17.2,14.0,6.2,5.8
2533,17.2,14.0,6.2,5.8
2534,17.2,14.0,6.2,5.8
2535,17.2,14.0,6.2,5.8
2536,17.2,14.0,6.2,5.8
2537,17.2,14.0,6.2,5.8
2538,17.2,14.0,6.2,5.8
2539,17.2,14.0,6.2,5.8
2540,17.2,14.0,6.2,5.8
2541,17.2,14.0,6.2,5.8
2542,17.2,14.0,6.2,5.8
2543,17.2,14.0,6.2,5.8
2544,17.2,14.0,6.2,5.8
2545,17.2,14.0,6.2,5.8
2546,17.2,14.0,6.2,5.8
2547,17.2,14.0,6.2,5.8
2548,17.2,14.0,6.2,5.8
2549,17.2,14.0,6.2,5.8
2550,17.2,14.0,6.2,5.8
2551,17.2,14.0,6.2,5.8
2552,17.2,14.0,6.2,5.8
2553,17.2,14.0,6.2,5.8
2554,17.2,14.0,6.2,5.8
2555,17.2,14.0,6.2,5.8
2556,17.2,14.0,6.2,5.8
2557,17.2,14.0,6.2,5.8
2558,17.2,14.0,6.2,5.8
2559,17.2,14.0,6.2,5.8
2560,17.2,14.0,6.2,5.8
2561,17.2,14.0,6.2,5.8
2562,17.2,14.0,6.2,5.8
2563,17.2,14.0,6.2,5.8
2564,17.2,14.0,6.2,5.8
2565,17.2,14.0,6.2,5.8
2566,17.2,14.0,6.2,5.8
2567,17.2,14.0,6.2,5.8
2568,17.2,14.0,6.2,5.8
2569,17.2,14.0,6.2,5.8
2570,17.2,14.0,6.2,5.8
2571,17.2,14.0,6.2,5.8
2572,17.2,14.0,6.2,5.8
2573,17.2,14.0,6.2,5.8
2574,17.2,14.0,6.2,5.8
2575,17.2,14.0,6.2,5.8
2576,17.2,14.0,6.2,5.8
2577,17.2,14.0,6.2,5.8
2578,17.2,14.0,6.2,5.8
2579,17.2,14.0,6.2,5.8
2580,17.2,14.0,6.2,5.8
2581,17.2,14.0,6.2,5.8
2582,17.2,14.0,6.2,5.8
2583,17.2,14.0,6.2,5.8
2584,17.2,14.0,6.2,5.8
2585,17.2,14.0,6.2,5.8
2586,17.2,14.0,6.2,5.8
2587,17.2,14.0,6.2,5.8
2588,17.2,14.0,6.2,5.8
2589,17.2,14.0,6.2,5.8
2590,17.2,14.0,6.2,5.8
2591,17.2,14.0,6.2,5.8
2592,17.2,14.0,6.2,5.8
2593,17.2,14.0,6.2,5.8
2594,17.2,14.0,6.2,5.8
2595,17.2,14.0,6.2,5.8
2596,17.2,14.0,6.2,5.8
2597,17.2,14.0,6.2,5.8
2598,17.2,14.0,6.2,5.8
2599,17.2,14.0,6.2,5.8
2600,17.2,14.0,6.2,5.8
2601,17.2,14.0,6.2,5.8
2602,17.2,14.0,6.2,5.8
2603,17.2,14.0,6.2,5.8
2604,17.2,14.0,6.2,5.8
2605,17.2,14.0,6.2,5.8
2606,17.2,14.0,6.2,5.8
2607,17.2,14.0,6.2,5.8
2608,17.2,14.0,6.2,5.8
2609,17.2,14.0,6.2,5.8
2610,17.2,14.0,6.2,5.8
2611,17.2,14.0,6.2,5.8
2612,17.2,14.0,6.2,5.8
2613,17.2,14.0,6.2,5.8
2614,17.2,14.0,6.2,5.8
2615,17.2,14.0,6.2,5.8
2616,17.2,14.0,6.2,5.8
2617,17.2,14.0,6.2,5.8
2618,17.2,14.0,6.2,5.8
2619,17.2,14.0,6.2,5.8
2620,17.2,14.0,6.2,5.8
2621,17.2,14.0,6.2,5.8
2622,17.2,14.0,6.2,5.8
2623,17.2,14.0,6.2,5.8
2624,17.2,14.0,6.2,5.8
2625,17.2,14.0,6.2,5.8
2626,17.2,14.0,6.2,5.8
2627,17.2,14.0,6.2,5.8
2628,17.2,14.0,6.2,5.8
2629,17.2,14.0,6.2,5.8
2630,17.2,14.0,6.2,5.8
2631,17.2,14.0,6.2,5.8
2632,17.2,14.0,6.2,5.8
2633,17.2,14.0,6.2,5.8
2634,17.2,14.0,6.2,5.8
2635,17.2,14.0,6.2,5.8
2636,17.2,14.0,6.2,5.8
2637,17.2,14.0,6.2,5.8
2638,17.2,14.0,6.2,5.8
2639,17.2,14.0,6.2,5.8
2640,17.2,14.0,6.2,5.8
2641,17.2,14.0,6.2,5.8
2642,17.2,14.0,6.2,5.8
2643,17.2,14.0,6.2,5.8
2644,17.2,14.0,6.2,5.8
2645,17.2,14.0,6.2,5.8
2646,17.2,14.0,6.2,5.8
2647,17.2,14.0,6.2,5.8
2648,17.2,14.0,6.2,5.8
2649,17.2,14.0,6.2,5.8
2650,17.2,14.0,6.2,5.8
2651,17.2,14.0,6.2,5.8
2652,17.2,14.0,6.2,5.8
2653,17.2,14.0,6.2,5.8
2654,17.2,14.0,6.2,5.8
2655,17.2,14.0,6.2,5.8
2656,17.2,14.0,6.2,5.8
2657,17.2,14.0,6.2,5.8
2658,17.2,14.0,6.2,5.8
2659,17.2,14.0,6.2,5.8
2660,17.2,14.0,6.2,5.8
2661,17.2,14.0,6.2,5.8
2662,17.2,14.0,6.2,5.8
2663,17.2,14.0,6.2,5.8
2664,17.2,14.0,6.2,5.8
2665,17.2,14.0,6.2,5.8
2666,17.2,14.0,6.2,5.8
2667,17.2,14.0,6.2,5.8
2668,17.2,14.0,6.2,5.8
2669,17.2,14.0,6.2,5.8
2670,17.2,14.0,6.2,5.8
2671,17.2,14.0,6.2,5.8
2672,17.2,14.0,6.2,5.8
2673,17.2,14.0,6.2,5.8
2674,17.2,14.0,6.2,5.8
2675,17.2,14.0,6.2,5.8
2676,17.2,14.0,6.2,5.8
2677,17.2,14.0,6.2,5.8
2678,17.2,14.0,6.2,5.8
2679,17.2,14.0,6.2,5.8
2680,17.2,14.0,6.2,5.8
2681,17.2,14.0,6.2,5.8
2682,17.2,14.0,6.2,5.8
2683,17.2,14.0,6.2,5.8
2684,17.2,14.0,6.2,5.8
2685,17.2,14.0,6.2,5.8
2686,17.2,14.0,6.2,5.8
2687,17.2,14.0,6.2,5.8
2688,17.2,14.0,6.2,5.8
2689,17.2,14.0,6.2,5.8
2690,17.2,14.0,6.2,5.8
2691,17.2,14.0,6.2,5.8
2692,17.2,14.0,6.2,5.8
2693,17.2,14.0,6.2,5.8
2694,17.2,14.0,6.2,5.8
2695,17.2,14.0,6.2,5.8
2696,17.2,14.0,6.2,5.8
2697,17.2,14.0,6.2,5.8
2698,17.2,14.0,6.2,5.8
2699,17.2,14.0,6.2,5.8
2700,17.2,14.0,6.2,5.8
2701,17.2,14.0,6.2,5.8
2702,17.2,14.0,6.2,5.8
2703,17.2,14.0,6.2,5.8
2704,17.2,14.0,6.2,5.8
2705,17.2,14.0,6.2,5.8
2706,17.2,14.0,6.2,5.8
2707,17.2,14.0,6.2,5.8
2708,17.2,14.0,6.2,5.8
2709,17.2,14.0,6.2,5.8
2710,17.2,14.0,6.2,5.8
2711,17.2,14.0,6.2,5.8
2712,17.2,14.0,6.2,5.8
2713,17.2,14.0,6.2,5.8
2714,17.2,14.0,6.2,5.8
2715,17.2,14.0,6.2,5.8
2716,17.2,14.0,6.2,5.8
2717,17.2,14.0,6.2,5.8
2718,17.2,14.0,6.2,5.8
2719,17.2,14.0,6.2,5.8
2720,17.2,14.0,6.2,5.8
2721,17.2,14.0,6.2,5.8
2722,17.2,14.0,6.2,5.8
2723,17.2,14.0,6.2,5.8
2724,17.2,14.0,6.2,5.8
2725,17.2,14.0,6.2,5.8
2726,17.2,14.0,6.2,5.8
2727,17.2,14.0,6.2,5.8
2728,17.2,14.0,6.2,5.8
2729,17.2,14.0,6.2,5.8
2730,17.2,14.0,6.2,5.8
2731,17.2,14.0,6.2,5.8
2732,17.2,14.0,6.2,5.8
2733,17.2,14.0,6.2,5.8
2734,17.2,14.0,6.2,5.8
2735,17.2,14.0,6.2,5.8
2736,17.2,14.0,6.2,5.8
2737,17.2,14.0,6.2,5.8
2738,17.2,14.0,6.2,5.8
2739,17.2,14.0,6.2,5.8
2740,17.2,14.0,6.2,5.8
2741,17.2,14.0,6.2,5.8
2742,17.2,14.0,6.2,5.8
2743,17.2,14.0,6.2,5.8
2744,17.2,14.0,6.2,5.8
2745,17.2,14.0,6.2,5.8
2746,17.2,14.0,6.2,5.8
2747,17.2,14.0,6.2,5.8
2748,17.2,14.0,6.2,5.8
2749,17.2,14.0,6.2,5.8
2750,17.2,14.0,6.2,5.8
2751,17.2,14.0,6.2,5.8
2752,17.2,14.0,6.2,5.8
2753,17.2,14.0,6.2,5.8
2754,17.2,14.0,6.2,5.8
2755,17.2,14.0,6.2,5.8
2756,17.2,14.0,6.2,5.8
2757,17.2,14.0,6.2,5.8
2758,17.2,14.0,6.2,5.8
2759,17.2,14.0,6.2,5.8
2760,17.2,14.0,6.2,5.8
2761,17.2,14.0,6.2,5.8
2762,17.2,14.0,6.2,5.8
2763,17.2,14.0,6.2,5.8
2764,17.2,14.0,6.2,5.8
2765,17.2,14.0,6.2,5.8
2766,17.2,14.0,6.2,5.8
2767,17.2,14.0,6.2,5.8
2768,17.2,14.0,6.2,5.8
2769,17.2,14.0,6.2,5.8
2770,17.2,14.0,6.2,5.8
2771,17.2,14.0,6.2,5.8
2772,17.2,14.0,6.2,5.8
2773,17.2,14.0,6.2,5.8
2774,17.2,14.0,6.2,5.8
2775,17.2,14.0,6.2,5.8
2776,17.2,14.0,6.2,5.8
2777,13.3,10.7,4.7,3.9
2778,13.3,10.7,4.7,3.9
2779,13.3,10.7,4.7,3.9
2780,13.3,10.7,4.7,3.9
2781,13.3,10.7,4.7,3.9
2782,13.3,10.7,4.7,3.9
2783,13.3,10.7,4.7,3.9
2784,13.3,10.7,4.7,3.9
2785,13.3,10.7,4.7,3.9
2786,13.3,10.7,4.7,3.9
2787,13.3,10.7,4.7,3.9
2788,13.3,10.7,4.7,3.9
2789,13.3,10.7,4.7,3.9
2790,13.3,10.7,4.7,3.9
2791,13.3,10.7,4.7,3.9
2792,13.3,10.7,4.7,3.9
2793,13.3,10.7,4.7,3.9
2794,13.3,10.7,4.7,3.9
2795,13.3,10.7,4.7,3.9
2796,13.3,10.7,4.7,3.9
2797,13.3,10.7,4.7,3.9
2798,13.3,10.7,4.7,3.9
2799,13.3,10.7,4.7,3.9
2800,13.3,10.7,4.7,3.9
2801,13.3,10.7,4.7,3.9
2802,13.3,10.7,4.7,3.9
2803,13.3,10.7,4.7,3.9
2804,13.3,10.7,4.7,3.9
2805,13.3,10.7,4.7,3.9
2806,10.1,10.1,4.3,4.4
2807,10.1,10.1,4.3,4.4
2808,10.1,10.1,4.3,4.4
2809,10.1,10.1,4.3,4.4
2810,10.1,10.1,4.3,4.4
2811,10.1,10.1,4.3,4.4
2812,10.1,10.1,4.3,4.4
2813,10.1,10.1,4.3,4.4
2814,10.1,10.1,4.3,4.4
2815,10.1,10.1,4.3,4.4
2816,10.1,10.1,4.3,4.4
2817,10.1,10.1,4.3,4.4
2818,10.1,10.1,4.3,4.4
2819,10.1,10.1,4.3,4.4
2820,12.6,9.8,6.0,3.6
2821,12.6,9.8,6.0,3.6
2822,12.6,9.8,6.0,3.6
2823,12.6,9.8,6.0,3.6
2824,12.6,9.8,6.0,3.6
2825,12.6,9.8,6.0,3.6
2826,12.6,9.8,6.0,3.6
2827,12.6,9.8,6.0,3.6
2828,12.6,9.8,6.0,3.6
2829,12.6,9.8,6.0,3.6
2830,12.6,9.8,6.0,3.6
2831,12.6,9.8,6.0,3.6
2832,12.6,9.8,6.0,3.6
2833,12.6,9.8,6.0,3.6
2834,12.6,9.8,6.0,3.6
2835,12.6,9.8,6.0,3.6
2836,12.6,9.8,6.0,3.6
2837,12.6,9.8,6.0,3.6
2838,12.6,9.8,6.0,3.6
2839,12.6,9.8,6.0,3.6
2840,12.6,9.8,6.0,3.6
2841,12.6,9.8,6.0,3.6
2842,12.6,9.8,6.0,3.6
2843,12.6,9.8,6.0,3.6
2844,12.6,9.8,6.0,3.6
2845,12.6,9.8,6.0,3.6
2846,12.6,9.8,6.0,3.6
2847,12.6,9.8,6.0,3.6
2848,12.6,9.8,6.0,3.6
2849,12.6,9.8,6.0,3.6
2850,12.6,9.8,6.0,3.6
2851,12.6,9.8,6.0,3.6
2852,12.6,9.8,6.0,3.6
2853,12.6,9.8,6.0,3.6
2854,12.6,9.8,6.0,3.6
2855,12.6,9.8,6.0,3.6
2856,12.6,9.8,6.0,3.6
2857,12.6,9.8,6.0,3.6
2858,12.6,9.8,6.0,3.6
2859,12.6,9.8,6.0,3.6
2860,12.6,9.8,6.0,3.6
2861,12.6,9.8,6.0,3.6
2862,12.6,9.8,6.0,3.6
2863,12.6,9.8,6.0,3.6
2864,12.6,9.8,6.0,3.6
2865,12.6,9.8,6.0,3.6
2866,12.6,9.8,6.0,3.6
2867,12.6,9.8,6.0,3.6
2868,12.6,9.8,6.0,3.6
2869,12.6,9.8,6.0,3.6
2870,12.6,9.8,6.0,3.6
2871,12.6,9.8,6.0,3.6
2872,12.6,9.8,6.0,3.6
2873,12.6,9.8,6.0,3.6
2874,12.6,9.8,6.0,3.6
2875,12.6,9.8,6.0,3.6
2876,12.6,9.8,6.0,3.6
2877,12.6,9.8,6.0,3.6
2878,12.6,9.8,6.0,3.6
2879,12.6,9.8,6.0,3.6
2880,12.6,9.8,6.0,3.6
2881,12.6,9.8,6.0,3.6
2882,12.6,9.8,6.0,3.6
2883,12.6,9.8,6.0,3.6
2884,12.6,9.8,6.0,3.6
2885,12.6,9.8,6.0,3.6
2886,12.6,9.8,6.0,3.6
2887,12.6,9.8,6.0,3.6
2888,12.6,9.8,6.0,3.6
2889,12.6,9.8,6.0,3.6
2890,12.6,9.8,6.0,3.6
2891,12.6,9.8,6.0,3.6
2892,12.6,9.8,6.0,3.6
2893,12.6,9.8,6.0,3.6
2894,12.6,9.8,6.0,3.6
2895,12.6,9.8,6.0,3.6
2896,12.6,9.8,6.0,3.6
2897,12.6,9.8,6.0,3.6
2898,12.6,9.8,6.0,3.6
2899,12.6,9.8,6.0,3.6
2900,12.6,9.8,6.0,3.6
2901,12.6,9.8,6.0,3.6
2902,12.6,9.8,6.0,3.6
2903,12.6,9.8,6.0,3.6
2904,12.6,9.8,6.0,3.6
2905,12.6,9.8,6.0,3.6
2906,12.6,9.8,6.0,3.6
2907,12.6,9.8,6.0,3.6
2908,12.6,9.8,6.0,3.6
2909,12.6,9.8,6.0,3.6
2910,12.6,9.8,6.0,3.6
2911,12.6,9.8,6.0,3.6
2912,12.6,9.8,6.0,3.6
2913,12.6,9.8,6.0,3.6
2914,12.6,9.8,6.0,3.6
2915,12.6,9.8,6.0,3.6
2916,12.6,9.8,6.0,3.6
2917,12.6,9.8,6.0,3.6
2918,12.6,9.8,6.0,3.6
2919,12.6,9.8,6.0,3.6
2920,12.6,9.8,6.0,3.6
2921,12.6,9.8,6.0,3.6
2922,12.6,9.8,6.0,3.6
2923,12.6,9.8,6.0,3.6
2924,12.6,9.8,6.0,3.6
2925,12.6,9.8,6.0,3.6
2926,12.6,9.8,6.0,3.6
2927,12.6,9.8,6.0,3.6
2928,12.6,9.8,6.0,3.6
2929,12.6,9.8,6.0,3.6
2930,12.6,9.8,6.0,3.6
2931,12.6,9.8,6.0,3.6
2932,12.6,9.8,6.0,3.6
2933,12.6,9.8,6.0,3.6
2934,12.6,9.8,6.0,3.6
2935,12.6,9.8,6.0,3.6
2936,12.6,9.8,6.0,3.6
2937,12.6,9.8,6.0,3.6
2938,12.6,9.8,6.0,3.6
2939,12.6,9.8,6.0,3.6
2940,12.6,9.8,6.0,3.6
2941,12.6,9.8,6.0,3.6
2942,12.6,9.8,6.0,3.6
2943,12.6,9.8,6.0,3.6
2944,12.6,9.8,6.0,3.6
2945,12.6,9.8,6.0,3.6
2946,12.6,9.8,6.0,3.6
2947,12.6,9.8,6.0,3.6
2948,12.6,9.8,6.0,3.6
2949,12.6,9.8,6.0,3.6
2950,12.6,9.8,6.0,3.6
2951,12.6,9.8,6.0,3.6
2952,12.6,9.8,6.0,3.6
2953,12.6,9.8,6.0,3.6
2954,13.7,10.8,5.5,4.1
2955,13.7,10.8,5.5,4.1
2956,13.7,10.8,5.5,4.1
2957,13.7,10.8,5.5,4.1
2958,13.7,10.8,5.5,4.1
2959,13.7,10.8,5.5,4.1
2960,13.7,10.8,5.5,4.1
2961,13.7,10.8,5.5,4.1
2962,13.7,10.8,5.5,4.1
2963,13.7,10.8,5.5,4.1
2964,13.7,10.8,5.5,4.1
2965,13.7,10.8,5.5,4.1
2966,13.7,10.8,5.5,4.1
2967,13.7,10.8,5.5,4.1
2968,13.7,10.8,5.5,4.1
2969,13.7,10.8,5.5,4.1
2970,13.7,10.8,5.5,4.1
2971,13.7,10.8,5.5,4.1
2972,13.7,10.8,5.5,4.1
2973,13.7,10.8,5.5,4.1
2974,13.7,10.8,5.5,4.1
2975,13.7,10.8,5.5,4.1
2976,13.7,10.8,5.5,4.1
2977,13.7,10.8,5.5,4.1
2978,13.7,10.8,5.5,4.1
2979,13.7,10.8,5.5,4.1
2980,13.7,10.8,5.5,4.1
2981,13.7,10.8,5.5,4.1
2982,13.7,10.8,5.5,4.1
2983,13.7,10.8,5.5,4.1
2984,13.7,10.8,5.5,4.1
2985,13.7,10.8,5.5,4.1
2986,13.7,10.8,5.5,4.1
2987,13.7,10.8,5.5,4.1
2988,13.7,10.8,5.5,4.1
2989,13.7,10.8,5.5,4.1
2990,13.7,10.8,5.5,4.1
2991,13.7,10.8,5.5,4.1
2992,13.7,10.8,5.5,4.1
2993,11.4,10.0,4.9,3.8
2994,11.4,10.0,4.9,3.8
2995,11.4,10.0,4.9,3.8
2996,11.4,10.0,4.9,3.8
2997,11.4,10.0,4.9,3.8
2998,11.4,10.0,4.9,3.8
2999,11.4,10.0,4.9,3.8
3000,11.4,10.0,4.9,3.8
3001,11.4,10.0,4.9,3.8
3002,11.4,10.0,4.9,3.8
3003,11.4,10.0,4.9,3.8
3004,11.4,10.0,4.9,3.8
3005,11.4,10.0,4.9,3.8
3006,11.4,10.0,4.9,3.8
3007,11.4,10.0,4.9,3.8
3008,11.4,10.0,4.9,3.8
3009,11.4,10.0,4.9,3.8
3010,11.4,10.0,4.9,3.8
3011,11.4,10.0,4.9,3.8
3012,11.4,10.0,4.9,3.8
3013,11.4,10.0,4.9,3.8
3014,11.4,10.0,4.9,3.8
3015,11.4,10.0,4.9,3.8
3016,11.4,10.0,4.9,3.8
3017,11.4,10.0,4.9,3.8
3018,11.4,10.0,4.9,3.8
3019,11.4,10.0,4.9,3.8
3020,11.4,10.0,4.9,3.8
3021,11.4,10.0,4.9,3.8
3022,11.4,10.0,4.9,3.8
3023,11.4,10.0,4.9,3.8
3024,11.4,10.0,4.9,3.8
3025,11.4,10.0,4.9,3.8
3026,11.4,10.0,4.9,3.8
3027,11.4,10.0,4.9,3.8
3028,11.4,10.0,4.9,3.8
3029,11.4,10.0,4.9,3.8
3030,11.4,10.0,4.9,3.8
3031,11.4,10.0,4.9,3.8
3032,11.4,10.0,4.9,3.8
3033,11.4,10.0,4.9,3.8
3034,11.4,10.0,4.9,3.8
3035,11.4,10.0,4.9,3.8
3036,11.4,10.0,4.9,3.8
3037,11.4,10.0,4.9,3.8
3038,11.4,10.0,4.9,3.8
3039,11.4,10.0,4.9,3.8
3040,11.4,10.0,4.9,3.8
3041,11.4,10.0,4.9,3.8
3042,11.4,10.0,4.9,3.8
3043,11.4,10.0,4.9,3.8
3044,11.4,10.0,4.9,3.8
3045,11.4,10.0,4.9,3.8
3046,11.4,10.0,4.9,3.8
3047,11.4,10.0,4.9,3.8
3048,15.3,14.9,5.9,6.2
3049,15.3,14.9,5.9,6.2
3050,15.3,14.9,5.9,6.2
3051,15.3,14.9,5.9,6.2
3052,15.3,14.9,5.9,6.2
3053,15.3,14.9,5.9,6.2
3054,15.3,14.9,5.9,6.2
3055,15.3,14.9,5.9,6.2
3056,15.3,14.9,5.9,6.2
3057,15.3,14.9,5.9,6.2
3058,15.3,14.9,5.9,6.2
3059,15.3,14.9,5.9,6.2
3060,15.3,14.9,5.9,6.2
3061,15.3,14.9,5.9,6.2
3062,15.3,14.9,5.9,6.2
3063,15.3,14.9,5.9,6.2
3064,15.3,14.9,5.9,6.2
3065,15.3,14.9,5.9,6.2
3066,15.3,14.9,5.9,6.2
3067,15.3,14.9,5.9,6.2
3068,15.3,14.9,5.9,6.2
3069,15.3,14.9,5.9,6.2
3070,15.3,14.9,5.9,6.2
3071,15.3,14.9,5.9,6.2
3072,15.3,14.9,5.9,6.2
3073,15.3,14.9,5.9,6.2
3074,15.3,14.9,5.9,6.2
3075,15.3,14.9,5.9,6.2
3076,15.3,14.9,5.9,6.2
3077,15.3,14.9,5.9,6.2
3078,15.3,14.9,5.9,6.2
3079,15.3,14.9,5.9,6.2
3080,15.3,14.9,5.9,6.2
3081,15.3,14.9,5.9,6.2
3082,15.3,14.9,5.9,6.2
3083,15.3,14.9,5.9,6.2
3084,15.3,14.9,5.9,6.2
3085,15.3,14.9,5.9,6.2
3086,15.3,14.9,5.9,6.2
3087,15.3,14.9,5.9,6.2
3088,15.3,14.9,5.9,6.2
3089,15.3,14.9,5.9,6.2
3090,15.3,14.9,5.9,6.2
3091,15.3,14.9,5.9,6.2
3092,15.3,14.9,5.9,6.2
3093,15.3,14.9,5.9,6.2
3094,15.3,14.9,5.9,6.2
3095,15.3,14.9,5.9,6.2
3096,15.3,14.9,5.9,6.2
3097,15.3,14.9,5.9,6.2
3098,15.3,14.9,5.9,6.2
3099,15.3,14.9,5.9,6.2
3100,15.3,14.9,5.9,6.2
3101,15.3,14.9,5.9,6.2
3102,15.3,14.9,5.9,6.2
3103,15.3,14.9,5.9,6.2
3104,15.3,14.9,5.9,6.2
3105,15.3,14.9,5.9,6.2
3106,15.3,14.9,5.9,6.2
3107,15.3,14.9,5.9,6.2
3108,15.3,14.9,5.9,6.2
3109,15.3,14.9,5.9,6.2
3110,15.3,14.9,5.9,6.2
3111,15.3,14.9,5.9,6.2
3112,15.3,14.9,5.9,6.2
3113,15.3,14.9,5.9,6.2
3114,15.3,14.9,5.9,6.2
3115,15.3,14.9,5.9,6.2
3116,15.3,14.9,5.9,6.2
3117,15.3,14.9,5.9,6.2
3118,15.3,14.9,5.9,6.2
3119,15.3,14.9,5.9,6.2
3120,14.0,13.2,5.3,5.1
3121,14.0,13.2,5.3,5.1
3122,14.0,13.2,5.3,5.1
3123,14.0,13.2,5.3,5.1
3124,14.0,13.2,5.3,5.1
3125,14.0,13.2,5.3,5.1
3126,14.0,13.2,5.3,5.1
3127,14.0,13.2,5.3,5.1
3128,14.0,13.2,5.3,5.1
3129,14.0,13.2,5.3,5.1
3130,14.0,13.2,5.3,5.1
3131,14.0,13.2,5.3,5.1
3132,14.0,13.2,5.3,5.1
3133,14.0,13.2,5.3,5.1
3134,14.0,13.2,5.3,5.1
3135,14.0,13.2,5.3,5.1
3136,14.0,13.2,5.3,5.1
3137,14.0,13.2,5.3,5.1
3138,14.0,13.2,5.3,5.1
3139,14.0,13.2,5.3,5.1
3140,14.0,13.2,5.3,5.1
3141,14.0,13.2,5.3,5.1
3142,14.0,13.2,5.3,5.1
